country,namePlant,latitude,longitude,primaryfuel
Brazil,Bazan,-21.0061,-47.9836,biomass
Brazil,Baía Formosa,-6.4123,-35.0462,biomass
Brazil,Bebidas Ipiranga,-21.1426,-47.8215,oil
Brazil,Bela União (Trincheira),-27.7808,-54.3734,hydro
Brazil,Bela Vista,-20.9362,-48.0708,biomass
Brazil,Belmonte,-26.8333,-53.6667,hydro
Brazil,Bayer,-23.544,-46.6265,gas
Brazil,Bioenergética Vale do Paracatu - BEVAP,-17.0582,-46.1741,biomass
Brazil,Bioflex Caeté,-9.773,-36.0759,biomass
Brazil,Biolins,-21.6724,-49.7711,biomass
Brazil,Bompreço Maceió,-9.6618,-35.7258,oil
Brazil,Bompreço Passo Fundo,-28.2588,-52.3972,oil
Brazil,Bonfante,-22.0089,-43.2653,hydro
Brazil,Bons Ventos,-4.4472,-37.7596,wind
Brazil,Boqueirão,-7.4878,-36.1386,hydro
Brazil,Borgo,-14.5084,-42.5867,wind
Brazil,Bompreço Fortaleza,-3.7132,-38.5336,oil
Brazil,Bortolo Carolo,-20.9967,-48.0154,biomass
Brazil,Branco Peres,-21.4838,-51.0189,biomass
Brazil,Brasil Verde,-19.749,-44.8875,coal
Brazil,Brasilgráfica,-23.507,-46.8665,oil
Brazil,Braskem PVC-AL,-9.6746,-35.9565,gas
Brazil,Brasília,-15.7968,-47.9403,oil
Brazil,Braço,-22.7833,-44.2333,hydro
Brazil,Brahma,-22.9192,-43.4408,gas
Brazil,Barralcool,-15.0282,-57.2014,biomass
Brazil,Bom Sucesso,-18.0145,-49.7824,biomass
Brazil,Bom Jesus,-8.2781,-35.0286,biomass
Brazil,Biopav II,-21.2097,-50.1895,biomass
Brazil,Biotérmica Recreio,-30.1468,-52.0165,waste
Brazil,Blanver Cogeração,-23.5316,-46.9603,gas
Brazil,Blue Tree Park Angra dos Reis,-23.003,-44.3085,oil
Brazil,Boa Esperança (Antiga Castelo Branco),-6.752,-43.5641,hydro
Brazil,Boa Fé,-28.7527,-51.8436,hydro
Brazil,Bom Retiro,-22.8693,-47.444,biomass
Brazil,Boa Sorte,-11.8803,-46.7717,hydro
Brazil,Boa Vista II,-24.9229,-51.3963,hydro
Brazil,Boa Vista do Ramos,-2.9649,-57.5786,oil
Brazil,Boca do Acre,-8.7641,-67.3094,oil
Brazil,Boca do Córrego,-3.0984,-39.6663,wind
Brazil,Bocaiúva,-12.5303,-57.8808,hydro
Brazil,Bom Jardim,-28.4403,-49.5703,wind
Brazil,Boa Vista,-18.5423,-50.4335,biomass
Brazil,Assuruá II,-11.1573,-42.6791,wind
Brazil,Barra dos Coqueiros,-18.7233,-51.0031,hydro
Brazil,Barra do Braúna,-21.45,-42.4,hydro
Brazil,BEN Bioenergia,-9.9125,-36.3245,biomass
Brazil,BAXTER,-23.6768,-46.6822,oil
Brazil,BASF JAC,-23.2702,-45.9644,oil
Brazil,BASF IND,-23.1388,-47.2372,oil
Brazil,BASF DEM,-23.7455,-46.5528,oil
Brazil,BASF ANC,-23.6832,-46.5575,oil
Brazil,Açominas,-20.5355,-43.6986,coal
Brazil,Avelar,-22.2939,-43.4181,hydro
Brazil,Autódromo,-28.8258,-51.8414,hydro
Brazil,Autazes,-3.5755,-59.1233,oil
Brazil,Aureliano Chaves (Antiga Ibirité),-19.9866,-44.0889,gas
Brazil,Aura Mirim IV,-33.0511,-52.9371,wind
Brazil,Aura Mangueira XV,-33.142,-52.9626,wind
Brazil,Aura Mangueira XIII,-33.079,-52.8855,wind
Brazil,Aura Mangueira XII,-33.1318,-52.9938,wind
Brazil,Aura Mangueira XI,-33.0519,-52.8587,wind
Brazil,Atos,-9.8679,-57.8132,biomass
Brazil,Assuruá VII,-11.1674,-42.7,wind
Brazil,Atacadão Ipiranga,-23.5773,-46.5918,oil
Brazil,Atacadão Jacui,-23.492,-46.4467,oil
Brazil,Atacadão Matriz,-23.5252,-46.5762,oil
Brazil,Atacadão SA Brasilia,-15.7318,-47.8961,oil
Brazil,Atacadão SA Cuiaba Porto,-15.6109,-56.0933,oil
Brazil,BENVETEX TEXTIL,-26.8842,-49.2004,oil
Brazil,Atacadão SA Taguatinga,-15.7942,-47.8822,oil
Brazil,Atalaia do Norte,-4.3316,-70.1461,oil
Brazil,Atlântica,-6.5474,-34.9737,wind
Brazil,Atlântica I,-30.3188,-50.3161,wind
Brazil,Atlântica II,-30.3265,-50.3234,wind
Brazil,Atlântica IV,-30.2919,-50.335,wind
Brazil,Atlântica V,-30.2915,-50.305,wind
Brazil,Atalaia,-10.907,-37.0625,gas
Brazil,BIGFER FIXADORES,-29.2243,-51.3489,oil
Brazil,BIGFER MATRIZ,-29.2271,-51.3486,oil
Brazil,BJL ENEL,-12.597,-44.107,solar
Brazil,Bandeirantes,-23.4158,-46.7464,waste
Brazil,Bangu Shopping 2,-22.8749,-43.4578,gas
Brazil,Baraúnas I,-9.8868,-41.1203,wind
Brazil,Baraúnas II,-9.8412,-41.1037,wind
Brazil,Barbosa Lima Sobrinho (Antiga Eletrobolt),-22.7155,-43.6378,gas
Brazil,Barcelos,-0.963,-62.9241,oil
Brazil,Bandeirante,-26.7994,-53.6667,hydro
Brazil,Bariri (Álvaro de Souza Lima),-22.1533,-48.7525,hydro
Brazil,Barra Bioenergia,-22.474,-48.5225,biomass
Brazil,Barra Bonita,-22.5194,-48.5344,hydro
Brazil,Barra Escondida,-26.9039,-53.0297,hydro
Brazil,Barra Grande,-27.7769,-51.1933,hydro
Brazil,Barra Grande de Lençóis,-22.6213,-48.7473,biomass
Brazil,Barra da Paciência,-18.95,-42.6,hydro
Brazil,Barra,-25.7667,-52.0833,hydro
Brazil,Barra do Rio Chapéu,-28.0678,-49.1508,hydro
Brazil,Banda de Couro,-9.8288,-41.0624,wind
Brazil,Bambuí,-20.0826,-46.0278,biomass
Brazil,BOULEVARD BELÉM,-1.4518,-48.495,oil
Brazil,BSA SU,-15.7924,-47.8797,oil
Brazil,BT LATAM - HORTOLANDIA,-22.8967,-47.2036,oil
Brazil,Bagre,-1.8932,-50.2016,oil
Brazil,Baguari,-19.022,-42.123,hydro
Brazil,Bahia I - Camaçari,-12.6616,-38.3255,oil
Brazil,Banco Santander Brasil,-23.5435,-46.6265,oil
Brazil,Bahia Pulp (Antiga Bacell),-12.6389,-38.3275,biomass
Brazil,Baixa do Feijão II,-5.3022,-36.0381,wind
Brazil,Baixa do Feijão III,-5.3449,-36.04,wind
Brazil,Baixa do Feijão IV,-5.322,-36.0606,wind
Brazil,Baixada Fluminense,-22.7183,-43.6335,gas
Brazil,Balbina,-1.9158,-59.4733,hydro
Brazil,Baldin,-21.9833,-47.4404,biomass
Brazil,Baixa do Feijão I,-5.3698,-36.0317,wind
Brazil,Companhia Maranhense de Refrigerantes - Varzea Grande,-15.6103,-56.1544,oil
Brazil,Big Umuarama,-23.6758,-53.4052,oil
Brazil,Component,-23.682,-46.6135,oil
Brazil,Hypermarcas,-22.9458,-43.3636,oil
Brazil,Hy-Line,-20.53,-49.3045,oil
Brazil,Hudtelfa I,-22.774,-47.2865,oil
Brazil,Hospital São Vicente de Paulo,-28.256,-52.403,oil
Brazil,Hospital São Luiz,-23.6599,-46.5289,oil
Brazil,Hospital Santa Helena,-23.6599,-46.5289,oil
Brazil,Hospital Mater Dei - Contorno II,-19.9266,-43.9579,oil
Brazil,Hospital Mater Dei - Contorno I,-19.9226,-43.9484,gas
Brazil,Horizonte,-12.705,-43.99,solar
Brazil,Hiperideal,-15.592,-56.0875,oil
Brazil,Hiper Bompreço Rotula,-12.8694,-38.5052,oil
Brazil,Herval,-29.5,-50.8333,hydro
Brazil,Hermasa,-3.1301,-58.473,oil
Brazil,Heringer,-25.5226,-48.5081,oil
Brazil,Henry Borden,-23.8753,-46.4486,hydro
Brazil,HOUSTON BIKE,-5.1485,-42.7847,oil
Brazil,HORIZONTE TÊXTIL,-19.9168,-43.9283,oil
Brazil,Guarita,-27.767,-53.56,hydro
Brazil,Guary,-21.4914,-43.4544,hydro
Brazil,Guatapará,-21.3922,-47.9528,waste
Brazil,Guaxuma,-10.0817,-36.2231,biomass
Brazil,Guaçu,-10.1811,-57.4505,biomass
Brazil,Guaíra Energética,-20.4184,-48.2114,biomass
Brazil,IGW/Service Energy,-23.544,-46.6265,gas
Brazil,Guilman Amorim,-19.7083,-42.96,hydro
Brazil,Guimarania 2,-18.88,-46.74,solar
Brazil,Guirapá,-14.2189,-42.6414,wind
Brazil,Gusa Nordeste,-4.8888,-47.3775,biomass
Brazil,Gás Anamã,-3.5761,-61.395,gas
Brazil,Gás Anori,-8.3377,-67.3088,gas
Brazil,Gás Caapiranga,-3.3243,-61.2,gas
Brazil,Guimarania 1,-18.88,-46.74,solar
Brazil,Guariroba,-20.1098,-49.7508,biomass
Brazil,INPLASUL,-26.2425,-52.6916,oil
Brazil,ITALSPEED SABARÁ,-23.6682,-46.6772,oil
Brazil,Indústria Palmares,-2.0315,-48.4021,biomass
Brazil,Indústria Agropalma,-2.9039,-48.7272,biomass
Brazil,Indiavaí,-15.255,-58.7164,hydro
Brazil,Indaiá Grande,-19.2836,-52.3983,hydro
Brazil,Indaiazinho  (Antiga Indaiazinho Grande),-19.2008,-52.3542,hydro
Brazil,Imcopa,-25.5628,-49.3473,gas
Brazil,Ilhéus,-13.8823,-42.663,wind
Brazil,Ilha dos Pombos,-21.85,-42.5833,hydro
Brazil,Ilha da Luz,-20.8342,-41.1225,hydro
Brazil,Ilha Solteira,-20.3822,-51.3636,hydro
Brazil,Ilha Grande,-3.0666,-39.7026,wind
Brazil,Ilha Comprida,-13.1975,-58.9839,hydro
Brazil,Ijuizinho,-28.365,-54.3743,hydro
Brazil,Iguatu,-6.3555,-39.2891,oil
Brazil,Iguatemi Fortaleza,-3.713,-38.5335,gas
Brazil,Iguatemi Bahia,-12.896,-38.2905,gas
Brazil,Iguatemi (Antiga Santa Terezinha - Iguatemi),-23.3953,-52.0839,biomass
Brazil,IUNI EDUCACIONAL - UNIC BEIRA RIO,-15.6248,-56.0868,oil
Brazil,Iacanga,-21.7932,-49.0027,biomass
Brazil,Iaco Agrícola,-18.7921,-52.8859,biomass
Brazil,Ibirama,-27.0372,-49.5708,hydro
Brazil,Ibirapuitã I,-30.7709,-55.6629,wind
Brazil,Ibitinga,-21.7592,-48.9906,hydro
Brazil,ITALSPEED CAÇAPAVA,-23.1071,-45.6764,oil
Brazil,Ibitiúva Bioenergética (Antiga Destilaria Andrade),-21.0013,-48.2761,biomass
Brazil,Icaraí,-3.0274,-39.6209,wind
Brazil,Icaraí I,-3.0812,-39.5949,wind
Brazil,Icaraí II,-3.066,-39.5969,wind
Brazil,Igaporã,-13.8606,-42.6573,wind
Brazil,Igarapava,-19.9833,-47.75,hydro
Brazil,Igarapé,-19.948,-44.3335,oil
Brazil,Ibéria,-22.1616,-50.4744,biomass
Brazil,Guaricana,-25.7148,-48.9745,hydro
Brazil,Guariba,-9.2585,-60.3055,oil
Brazil,Guarani Tanabi 2,-20.4818,-49.5282,biomass
Brazil,Geolab,-16.4028,-48.9282,oil
Brazil,Generalco,-20.5711,-50.3749,biomass
Brazil,Gedore,-29.7563,-51.1378,oil
Brazil,Gavião Peixoto,-21.85,-48.5167,hydro
Brazil,Gasa,-20.7659,-51.2492,biomass
Brazil,Garibaldi,-27.6217,-50.9882,hydro
Brazil,Gargaú,-21.5657,-41.0731,wind
Brazil,Garganta da Jararaca,-13.3906,-57.6242,hydro
Brazil,Gameleira,-10.6505,-51.4092,biomass
Brazil,Galópolis,-29.2501,-51.1676,hydro
Brazil,Galvani,-22.7444,-47.1356,biomass
Brazil,Galpões,-30.8807,-55.6765,wind
Brazil,Galheiros I,-13.3934,-46.3906,hydro
Brazil,Gabriel Passos,-19.9105,-44.1889,oil
Brazil,GTBX-ST-RJO,-22.9981,-43.6061,oil
Brazil,GRAFITE ITAPECERICA,-20.4685,-45.1161,oil
Brazil,GPA - Loja1382,-23.5263,-47.4544,oil
Brazil,Fundão,-25.7086,-51.9981,hydro
Brazil,Fundão I,-25.7086,-51.9981,hydro
Brazil,Funfarme,-20.8157,-49.37,oil
Brazil,Funil,-22.5303,-44.5669,hydro
Brazil,Furlan,-22.7576,-47.4689,biomass
Brazil,Furlan Avaré,-23.0459,-49.0334,biomass
Brazil,Geraldiscos,-23.4402,-46.9083,oil
Brazil,Furnas,-20.6471,-46.3286,hydro
Brazil,Furquim,-20.3667,-43.2033,hydro
Brazil,G,-20.1364,-43.8717,hydro
Brazil,GB Silvio Teixeira,-10.938,-37.0493,oil
Brazil,GE Celma,-22.501,-43.1695,gas
Brazil,GNA-RD,-16.7193,-49.2547,oil
Brazil,GPA - Loja1370,-23.9582,-46.3703,oil
Brazil,Furnas do Segredo,-29.3653,-54.5039,hydro
Brazil,Geramar I (Antiga Tocantinópolis),-3.5274,-44.5174,oil
Brazil,Geração Diesel Irmãos Hort,-27.1107,-48.9364,oil
Brazil,Geração Própria de Energia Elétrica - GPEE,-22.9192,-43.4408,gas
Brazil,Grafite Salto da Divisa,-15.9988,-39.9375,oil
Brazil,Granja Brasília,-19.9638,-44.1889,oil
Brazil,Granja Viana,-23.6712,-46.951,oil
Brazil,Gravatá Fruitrade,-8.2682,-35.5964,wind
Brazil,Graça Brennand (Antiga Terra Santa),-14.793,-57.9672,hydro
Brazil,Greif,-23.544,-46.6265,oil
Brazil,Grafite Pedra Azul,-16.0013,-41.2878,oil
Brazil,Grizzo,-22.2347,-48.4633,biomass
Brazil,Guaimbe,-21.91,-49.85,solar
Brazil,Guajirú,-3.2632,-39.2159,wind
Brazil,Guanambi,-14.2017,-42.6183,wind
Brazil,Guaporé,-15.1239,-58.9647,hydro
Brazil,Guarani,-20.8171,-48.8132,biomass
Brazil,Guarani - Tanabi,-20.5032,-49.5514,biomass
Brazil,Grupo Geradores Moore,-23.529,-46.7825,oil
Brazil,Indústria de Cal Cruzeiro,-20.4468,-45.5227,oil
Brazil,Governador Pedro Viriato Parigot de Souza (Capivari/Cachoeira),-25.1386,-48.8738,hydro
Brazil,Governador Leonel Brizola (Antiga TermoRio),-22.7096,-43.2458,gas
Brazil,Giasa II,-7.3481,-35.0174,biomass
Brazil,Gindaí,-8.6361,-35.2036,hydro
Brazil,Girassol,-13.9969,-45.403,hydro
Brazil,Global I,-12.6668,-38.5311,oil
Brazil,Global II,-12.6668,-38.5311,oil
Brazil,Globo,-22.782,-43.3025,gas
Brazil,Governador Ney Aminthas de Barros Braga (Segredo),-25.7833,-52.1333,hydro
Brazil,Glória,-21.0358,-42.3317,hydro
Brazil,Goianésia,-15.2112,-49.0874,biomass
Brazil,Goiasa,-18.0668,-49.6613,biomass
Brazil,Gonçalves Salles,-20.913,-46.9819,oil
Brazil,Governador Bento Munhoz da Rocha Neto (Foz do Areia),-26.0833,-51.65,hydro
Brazil,Governador Jayme Canet Júnior - GJC (Antiga Mauá),-24.0622,-50.7064,hydro
Brazil,Governador José Richa (Salto Caxias),-25.5431,-53.4981,hydro
Brazil,Goiandira,-18.2167,-48.25,hydro
Brazil,Indústria de Feltros Santa Fé,-23.4205,-46.2233,oil
Brazil,Inhambu,-14.3912,-42.5939,wind
Brazil,Inhapim,-19.5317,-42.1231,hydro
Brazil,Jupiá (Eng° Souza Dias),-20.7758,-51.6267,hydro
Brazil,Junqueira,-19.9841,-47.7887,biomass
Brazil,Junco Novo,-10.5573,-37.0301,biomass
Brazil,Juliões,-20.4705,-44.2464,hydro
Brazil,Juiz de Fora,-21.6855,-43.4475,gas
Brazil,Jucu,-20.3953,-40.5708,hydro
Brazil,Jucazinho,-8.006,-35.6969,hydro
Brazil,Juba II,-14.7561,-58.0231,hydro
Brazil,Juba I,-14.7483,-58.0739,hydro
Brazil,Juazeiro do Norte,-7.2094,-39.3061,oil
Brazil,João de Deus,-19.6397,-45.1092,hydro
Brazil,João Neiva,-19.754,-40.3765,biomass
Brazil,João Franco,-21.8344,-46.0919,hydro
Brazil,João Camilo Penna (Antiga Cachoeira do Emboque),-20.12,-42.3939,hydro
Brazil,João Borges,-27.7178,-50.6569,hydro
Brazil,João Baptista de Lima Figueiredo,-21.5828,-46.7467,hydro
Brazil,José Bonifácio,-21.082,-49.912,biomass
Brazil,Jararaca,-28.9361,-51.4648,hydro
Brazil,Jardim Sul Shopping,-23.6277,-46.7264,oil
Brazil,Jari Celulose,-0.9196,-52.4258,biomass
Brazil,Jataí,-17.6918,-51.6155,biomass
Brazil,Jauru,-15.2356,-58.7278,hydro
Brazil,Jesus Soares Pereira (Antiga Vale do Açú),-5.3785,-36.8091,gas
Brazil,Juremas,-5.3898,-35.8463,wind
Brazil,Jirau,-9.2664,-64.6478,hydro
Brazil,Jorda Flor,-23.8133,-47.6731,hydro
Brazil,Jordão  BBF Acre,-9.4342,-71.8839,oil
Brazil,Jorge Lacerda I e II,-28.441,-48.9485,coal
Brazil,Jorge Lacerda III,-28.441,-48.9485,coal
Brazil,Jorge Lacerda IV,-28.441,-48.9485,coal
Brazil,José Barasuol (Antiga Linha 3 Leste),-28.2931,-53.8742,hydro
Brazil,Joana,-13.918,-42.6204,wind
Brazil,Juruena,-10.3591,-58.5821,oil
Brazil,Jurumirim (Armando Avellanal Laydner),-23.2094,-49.23,hydro
Brazil,Jurupará,-23.9622,-47.39,hydro
Brazil,Lago Azul,-17.2536,-47.6785,biomass
Brazil,Lagoa Grande,-12.1525,-46.8177,hydro
Brazil,Lagoa do Mato,-4.5891,-37.6377,wind
Brazil,Lajeado,-19.0572,-52.5308,hydro
Brazil,Lajeado do Posto,-26.5439,-52.3694,hydro
Brazil,Lajes,-6.7819,-48.1508,hydro
Brazil,Lageado,-9.8394,-48.2919,hydro
Brazil,Lambedor,-27.1456,-52.8392,hydro
Brazil,Lanchinha,-6.1236,-36.7025,wind
Brazil,Lanxess Geração,-23.2081,-47.5661,oil
Brazil,Laranjal do Jari,-0.8232,-52.5169,oil
Brazil,Laranjeiras,-7.6571,-35.3309,biomass
Brazil,Latasa Santa Cruz,-22.899,-43.1985,oil
Brazil,Complem,-17.6875,-49.1329,oil
Brazil,Laminados Triunfo,-10.0085,-67.7578,biomass
Brazil,Jaraqui,-2.9816,-60.0178,gas
Brazil,Lafarge Brasil SA,-23.9101,-48.8623,oil
Brazil,LOOP,-22.5513,-47.3597,oil
Brazil,Juruá,-3.4699,-66.0575,oil
Brazil,Jutaí,-2.7382,-66.7589,oil
Brazil,Juína,-11.3033,-59.2236,hydro
Brazil,Kaiser - Araraquara,-21.79,-48.1665,oil
Brazil,Kappesberg,-29.4724,-51.4116,oil
Brazil,Kiarroz,-28.6338,-49.2327,biomass
Brazil,LUTEPEL INDÚSTRIA E COMÉRCIO DE PAPEL,-22.5956,-48.7869,oil
Brazil,Klabin Celulose,-24.2436,-50.7414,biomass
Brazil,LABORATÓRIOS B BRAUN,-22.8269,-43.0539,oil
Brazil,LDC Bioenergia Lagoa da Prata (Antiga Louis Dreyfus Lagoa da Prata),-20.0709,-45.5429,biomass
Brazil,LDC Bioenergia Leme (Antiga Coinbra - Cresciumal),-22.1575,-47.2496,biomass
Brazil,LDC Bioenergia Rio Brilhante (Antiga Louis Dreyfus Rio Brilhante),-21.5139,-54.7018,biomass
Brazil,LEÃO LINHARES,-19.3256,-40.0606,oil
Brazil,LONDRINA NORTE SHOPPING,-23.2821,-51.1416,oil
Brazil,Klabin Correia Pinto (Antiga Celucat),-27.5585,-50.303,biomass
Brazil,Fumaça IV,-20.7492,-41.8761,hydro
Brazil,Jaraguá,-18.8894,-48.2485,oil
Brazil,Jamari,-9.9537,-63.0917,hydro
Brazil,Itarema II,-2.9211,-39.8617,wind
Brazil,Itarema I,-2.9225,-39.8407,wind
Brazil,Itapiranga,-2.7449,-58.0125,oil
Brazil,Itapicuru,-4.451,-43.8765,oil
Brazil,Itapebi,-15.9403,-39.5206,hydro
Brazil,Itapagipe,-19.8893,-49.6895,biomass
Brazil,Itaminas,-20.0552,-44.1116,oil
Brazil,Itamarati,-14.7542,-57.1856,biomass
Brazil,Itajaí Biogás,-26.983,-48.7111,waste
Brazil,Itaiquara,-21.4717,-46.7957,biomass
Brazil,Itaipu (Parte Brasileira),-25.4269,-54.5931,hydro
Brazil,Itaipava,-21.4167,-47.3333,hydro
Brazil,Itaguaçu,-24.6933,-51.5192,hydro
Brazil,Itaguassu Agro Industrial,-10.851,-37.1165,oil
Brazil,Itaenga,-7.9058,-35.2847,biomass
Brazil,Isamu Ikeda,-10.7008,-47.7939,hydro
Brazil,Irara,-18.0833,-51.1667,hydro
Brazil,Inject Campo Bom,-29.6749,-51.0439,oil
Brazil,Interlagos,-20.5265,-51.2345,biomass
Brazil,Inxú,-13.3669,-57.6175,hydro
Brazil,Iolando Leite,-10.5586,-37.0292,biomass
Brazil,Ipatinga,-19.464,-42.5275,gas
Brazil,Ipaussu Bioenergia,-23.0957,-49.5836,biomass
Brazil,Itarema III,-2.9476,-39.8369,wind
Brazil,Ipiranga - Mococa,-21.3441,-47.1555,biomass
Brazil,Ipixuna,-7.0507,-71.6819,oil
Brazil,Ipojuca,-8.3892,-35.0821,biomass
Brazil,Ipê (Antiga Ceni),-21.1004,-51.4821,biomass
Brazil,Iracema,-22.5824,-47.5216,biomass
Brazil,Irani,-26.9293,-51.7905,biomass
Brazil,Irapé,-16.7381,-42.5747,hydro
Brazil,Ipiranga Filial Descalvado,-21.8278,-47.741,biomass
Brazil,Itarema IX,-2.9481,-39.9012,wind
Brazil,Itarema V,-2.9665,-39.8795,wind
Brazil,Itatinga,-23.7519,-46.1394,hydro
Brazil,JB,-8.2239,-35.2718,biomass
Brazil,JBS Andradina,-20.8793,-51.3493,oil
Brazil,JBS GOIÂNIA,-16.6302,-49.3205,oil
Brazil,JF Pasqua,-21.323,-46.733,oil
Brazil,Jacarepaguá,-22.9558,-43.3783,oil
Brazil,Jacarezinho,-23.0895,-49.9321,biomass
Brazil,J. Pilon,-23.1575,-47.7737,biomass
Brazil,Jacareí,-23.301,-45.9565,gas
Brazil,Jaci-Paraná,-9.256,-64.3677,oil
Brazil,Jaciara,-15.9222,-55.2163,biomass
Brazil,Jacuí,-29.0735,-53.209,hydro
Brazil,Jaguara,-20.0231,-47.4344,hydro
Brazil,Jaguari,-23.195,-46.0278,hydro
Brazil,Jalles Machado,-15.2071,-48.9758,biomass
Brazil,Jacaré Pepira,-22.425,-48.02,hydro
Brazil,Japungu,-6.9869,-35.0143,biomass
Brazil,J. L. G.,-21.5285,-48.3655,biomass
Brazil,Ivan Botelho II (Antiga Palestina),-21.35,-42.9667,hydro
Brazil,Itautinga,-3.0863,-59.9058,oil
Brazil,Itaú Centro Empresarial Torre E6,-23.6462,-46.6386,oil
Brazil,Itaú Mooca,-23.544,-46.6265,oil
Brazil,Itaú Unibanco - Tatuapé,-23.5288,-46.5616,oil
Brazil,Itaúba,-29.2607,-53.2359,hydro
Brazil,Itiquira (Casas de Forças  I e  II),-17.0906,-54.8307,hydro
Brazil,Ivan Botelho III (Antiga Triunfo),-21.3,-42.9,hydro
Brazil,Ituerê,-21.3,-43.2167,hydro
Brazil,Itumbiara,-18.4213,-49.116,hydro
Brazil,Itupararanga,-23.6125,-47.3969,hydro
Brazil,Itutinga,-21.2913,-44.6224,hydro
Brazil,Ituverava,-12.594,-44.112,solar
Brazil,Itá,-27.2767,-52.3822,hydro
Brazil,Ivan Botelho I (Antiga Ponte),-21.4,-43.0167,hydro
Brazil,Ituiutaba,-19.0114,-49.6619,biomass
Brazil,Fumaça,-24.0075,-47.2639,hydro
Brazil,Fábrica de Ideias Indústria e Comércio,-23.6449,-46.8428,oil
Brazil,Fuga Couros,-28.4452,-52.1905,oil
Brazil,Destilaria Malosso,-21.6237,-48.821,biomass
Brazil,Destilaria Guaricanga,-22.0541,-49.3107,biomass
Brazil,Destil,-21.2515,-49.1283,biomass
Brazil,Derivação do Rio Jordão,-25.7589,-52.0869,hydro
Brazil,Delta do Parnaíba,-2.8318,-41.7136,wind
Brazil,Delta,-19.9716,-47.7589,biomass
Brazil,Della Coletta,-22.0536,-48.7021,biomass
Brazil,Decasa,-22.7623,-50.1025,biomass
Brazil,Dasa,-17.8335,-40.1786,biomass
Brazil,Dardanelos,-10.1633,-59.4642,hydro
Brazil,Damascena,-11.8567,-41.4742,wind
Brazil,Dalba,-25.2817,-51.877,hydro
Brazil,Dalapria,-26.7961,-52.1367,hydro
Brazil,Dakota Calçados,-10.7343,-37.8016,oil
Brazil,Daia,-16.398,-48.9344,oil
Brazil,Dacalda,-23.1569,-50.0936,biomass
Brazil,Dacal,-21.9106,-50.856,biomass
Brazil,Culuene,-14.6333,-53.9333,hydro
Brazil,Curemas,-7.0167,-37.9667,hydro
Brazil,Curuá-Una,-2.8117,-54.2989,hydro
Brazil,Córrego Santa Cruz,-12.6456,-58.3189,hydro
Brazil,D,-20.1169,-43.8681,hydro
Brazil,DHB Componentes Automotivos (Unidade 1),-30.0914,-51.1556,oil
Brazil,Destilaria Melhoramentos,-23.5612,-52.4182,biomass
Brazil,DHB Componentes Automotivos (Unidade 2),-30.0914,-51.1556,oil
Brazil,DVPA,-17.1171,-46.6541,biomass
Brazil,Da Fazenda,-10.3303,-56.9814,hydro
Brazil,Da Ilha,-28.8833,-51.45,hydro
Brazil,Da Mata,-21.3255,-50.9456,biomass
Brazil,Da Pedra,-21.1706,-47.6205,biomass
Brazil,Da Prata,-13.9643,-42.6389,wind
Brazil,DTCEA-MN,-3.1423,-59.9705,oil
Brazil,Destilaria Paraguaçu,-22.4618,-50.4825,biomass
Brazil,Destilaria Porto Alegre,-8.8935,-35.6571,biomass
Brazil,Destilaria de Álcool Ibaiti,-23.6782,-50.4048,biomass
Brazil,Dori Alimentos,-22.1743,-49.9736,oil
Brazil,Dos Araçás,-14.1296,-42.5597,wind
Brazil,Dourados,-20.65,-47.6833,hydro
Brazil,Dreen Boa Vista,-5.1106,-35.9279,wind
Brazil,Fuga Couros - Camargo,-28.6124,-52.2118,oil
Brazil,Dreen São Bento do Norte,-5.053,-35.9784,wind
Brazil,Dona Maria Piana,-29.2,-51.25,hydro
Brazil,Dulcini,-22.6107,-46.9245,biomass
Brazil,Durandé,-20.0797,-41.7336,hydro
Brazil,E,-20.1167,-43.8858,hydro
Brazil,E Nova,-20.1258,-43.9502,hydro
Brazil,EMPRESA DE MINERAÇÃO ESPERANÇA S A - EMESA,-20.117,-44.2141,oil
Brazil,ENGEFLEX BAHIA,-14.8621,-40.83,oil
Brazil,ERB Candeias,-12.763,-38.4718,biomass
Brazil,Dunas de Paracuru,-3.4367,-38.9854,wind
Brazil,Cuiabá (Antga Mário Covas),-15.596,-56.097,gas
Brazil,Dona Francisca,-29.4496,-53.2857,hydro
Brazil,Dois Riachos,-11.8225,-41.4591,wind
Brazil,Destivale,-21.114,-50.4543,biomass
Brazil,Diacal II,-11.7403,-46.7525,hydro
Brazil,Diamante,-22.3657,-48.6834,biomass
Brazil,Diamante (Antiga Camargo Corrêa),-14.3464,-56.7947,hydro
Brazil,Diana,-21.3973,-49.884,biomass
Brazil,Dianópolis,-11.4661,-46.8189,hydro
Brazil,Dois Vizinhos,-25.73,-53.0475,biomass
Brazil,Distribuidora Amaral,-20.1197,-44.9212,oil
Brazil,Divino,-20.6994,-42.075,hydro
Brazil,Divisa,-13.3631,-59.1419,hydro
Brazil,Do Atlântico,-22.9096,-43.7297,oil
Brazil,Doce Mineiro,-18.7541,-49.2632,oil
Brazil,Doido,-11.7098,-46.7563,hydro
Brazil,Dois Córregos,-22.3348,-48.3971,biomass
Brazil,Distrito - Bloco Soenergy,2.7617,-60.7247,oil
Brazil,Cucaú,-8.6369,-35.2617,biomass
Brazil,Cruzeiro do Sul  CEA,-7.6308,-72.67,oil
Brazil,Cruzeiro do Sul,-7.6116,-72.665,oil
