country,country_long,name,latitude,longitude,primary_fuel
AUS,Australia,Bungala II,-32.408,137.841,Solar
AUS,Australia,Burrendong,-32.6646,149.108,Hydro
AUS,Australia,Burrinjuck Power Station,-35.0025,148.5834,Hydro
AUS,Australia,Burrup Peninsula (Karratha Gas Plant),-20.6286,116.7821,Gas
AUS,Australia,Burrup Peninsula (Pluto Phase 1),-20.5937,116.7802,Gas
AUS,Australia,Butlers Gorge,-42.2669,146.2618,Hydro
AUS,Australia,CSIRO Energy Centre,-32.8835,151.7275,Solar
AUS,Australia,Callide A,-24.334,150.628,Coal
AUS,Australia,Callide B,-24.3449,150.6197,Coal
AUS,Australia,Callide C,-24.3449,150.6182,Coal
AUS,Australia,Camballin,-18.0278,124.1621,Gas
AUS,Australia,Canning Vale,-32.0739,115.8914,Waste
AUS,Australia,Cannington Mine,-21.8601,140.9158,Gas
AUS,Australia,Canunda Wind Farm,-37.7603,140.4033,Wind
AUS,Australia,Cape Bridgewater Wind Farm,-38.3577,141.385,Wind
AUS,Australia,Cape Lambert,-20.6488,117.1407,Gas
AUS,Australia,Cape Nelson North Wind Farm,-38.3676,141.543,Wind
AUS,Australia,Cape Nelson South Wind Farm,-38.412,141.543,Wind
AUS,Australia,Cape Preston,-21.0767,116.159,Gas
AUS,Australia,Cape Sir William Grant Wind Farm,-38.3976,141.6209,Wind
AUS,Australia,Capital Hill Wind Farm,-35.166,149.5186,Wind
AUS,Australia,Capral (Aluminium Smelter),-32.7897,151.4813,Gas
AUS,Australia,Carnarvon,-24.8692,113.6754,Gas
AUS,Australia,Catagunya,-42.4524,146.5977,Hydro
AUS,Australia,Cathedral Rocks Wind Farm,-34.8509,135.5852,Wind
AUS,Australia,Cawse Nickel Mine,-30.3808,121.1635,Gas
AUS,Australia,Cethana,-41.4787,146.1349,Hydro
AUS,Australia,Challicum Hills Wind Farm,-37.3898,143.114,Wind
AUS,Australia,Channel Island,-12.555,130.8666,Gas
AUS,Australia,Charlestown Square,-32.9643,151.6936,Gas
AUS,Australia,Childers,-25.28,152.38,Solar
AUS,Australia,Christmas Creek Iron Ore Mine,-22.399,119.732,Oil
AUS,Australia,Clare Solar Farm,-19.8398,147.2105,Solar
AUS,Australia,Claytons,-37.9502,145.1187,Waste
AUS,Australia,Clements Gap Wind Farm,-33.5086,138.1192,Wind
AUS,Australia,Clermont Solar Farm,-22.8446,147.5855,Solar
AUS,Australia,Cloudbreak,-22.3247,119.404,Oil
AUS,Australia,Clover,-36.7853,147.2205,Hydro
AUS,Australia,Cluny,-42.5064,146.6812,Hydro
AUS,Australia,Cockburn,-32.2001,115.7737,Gas
AUS,Australia,Codrington Wind Farm,-38.2835,141.9547,Wind
AUS,Australia,Collgar Wind Farm,-31.5432,118.4566,Wind
AUS,Australia,Collie (Bluewaters),-33.331,116.229,Coal
AUS,Australia,Collie A,-33.3422,116.2612,Coal
AUS,Australia,Collinsville,-20.5447,147.8049,Coal
AUS,Australia,Collinsville Solar Farm,-20.5411,147.8074,Solar
AUS,Australia,Colongra,-33.2099,151.5448,Gas
AUS,Australia,Condamine A,-26.6682,150.27,Gas
AUS,Australia,Condong Sugar Mill,-28.3138,153.4341,Biomass
AUS,Australia,Copeton,-29.9102,150.9235,Hydro
AUS,Australia,Coral Bay Diesel Backup,-23.1521,113.7762,Oil
AUS,Australia,Corio,-38.0587,144.4056,Waste
AUS,Australia,Crookwell Wind Farm,-34.5165,149.5425,Wind
AUS,Australia,Crowlands Wind Farm,-37.1216,143.1537,Wind
AUS,Australia,Cullerin Range Wind Farm,-34.805,149.4001,Wind
AUS,Australia,Daandine,-27.0863,150.943,Gas
AUS,Australia,Dampier,-20.648,116.7219,Gas
AUS,Australia,Darling Downs,-27.1169,150.8942,Gas
AUS,Australia,Darling Downs Solar Farm,-27.1169,150.8942,Solar
AUS,Australia,Darlot Gold Mine,-27.8972,121.2698,Gas
AUS,Australia,Dartmouth (Mount Beauty Hydro Scheme),-36.5564,147.5206,Hydro
AUS,Australia,Darwin DRW,-12.4157,130.8908,Solar
AUS,Australia,Daydream Solar Farm ,-20.4947,147.7707,Solar
AUS,Australia,DeGrussa,-25.55,119.317,Solar
AUS,Australia,Denham Diesel Backup,-25.9167,113.534,Oil
AUS,Australia,Derby,-17.3141,123.6441,Gas
AUS,Australia,Devils Gate,-41.3505,146.2632,Hydro
AUS,Australia,Diamantina,-20.7837,139.4833,Gas
AUS,Australia,Dry Creek,-34.8475,138.5818,Gas
AUS,Australia,Dubbo,-32.273,148.658,Solar
AUS,Australia,EarthPower Biomass Plant,-33.8204,151.042,Waste
AUS,Australia,Eastern Creek,-33.8142,150.8537,Waste
AUS,Australia,Eastern Creek 2,-33.8125,150.8617,Waste
AUS,Australia,Eildon,-37.222,145.9215,Hydro
AUS,Australia,Eildon Small Hydro,-37.2431,145.8974,Hydro
AUS,Australia,Elliott,-17.5504,133.5393,Oil
AUS,Australia,Emerald Solar Farm,-23.5084,148.1347,Solar
AUS,Australia,Emu Downs,-30.489,115.416,Solar
AUS,Australia,Emu Downs Wind Farm,-30.4882,115.3768,Wind
AUS,Australia,Energy Brix,-38.2546,146.4137,Coal
AUS,Australia,Eraring,-33.0617,151.5223,Oil
AUS,Australia,Esperance,-33.8762,121.8998,Gas
AUS,Australia,Esperance Wind Farm Nine Mile Beach,-33.8927,121.7778,Wind
AUS,Australia,Esperance Wind Farm Ten Mile Lagoon,-33.8802,121.769,Wind
AUS,Australia,Exmouth,-21.9465,114.125,Gas
AUS,Australia,Fisher,-41.6732,146.2687,Hydro
AUS,Australia,Fitzroy Crossing,-18.1956,125.5597,Gas
AUS,Australia,Gannawarra Solar Farm,-35.6762,143.4553,Solar
AUS,Australia,Geraldton,-28.7701,114.6485,Gas
AUS,Australia,German Creek,-22.9281,148.5515,Gas
AUS,Australia,Gladstone,-23.8508,151.2187,Coal
AUS,Australia,Glenbawn,-32.1097,150.9982,Hydro
AUS,Australia,Glennies Creek,-32.4598,151.1286,Gas
AUS,Australia,Glenorchy,-42.8415,147.255,Waste
AUS,Australia,Goondiwindi,-28.325,150.375,Solar
AUS,Australia,Gordon,-42.7405,145.9828,Hydro
AUS,Australia,Gosnells,-32.0228,116.0129,Waste
AUS,Australia,Grange Avenue,-33.7029,150.8312,Waste
AUS,Australia,Grasmere Wind Farm (Albany Stage II),-35.0507,117.7638,Wind
AUS,Australia,Greenough River Solar Farm,-28.9043,115.1119,Solar
AUS,Australia,Griffith Solar Farm,-34.3155,146.1094,Solar
AUS,Australia,Gullen,-34.61,149.476,Solar
AUS,Australia,Gullen Range Wind Farm,-34.6149,149.4597,Wind
AUS,Australia,Gunning,-34.6977,149.3861,Wind
AUS,Australia,Guthega,-36.3501,148.4135,Hydro
AUS,Australia,Hallam Road,-38.0535,145.2699,Waste
AUS,Australia,Hallet 5 - The Bluff,-33.3855,138.7928,Wind
AUS,Australia,Hallett,-33.3487,138.7517,Gas
AUS,Australia,Hallett 1 Brown Hill Wind Farm,-33.3397,138.7323,Wind
AUS,Australia,Hallett 2 Hallet Hill Wind Farm,-33.5226,138.8552,Wind
AUS,Australia,Halls Creek,-18.2328,127.6619,Gas
AUS,Australia,Hamilton Solar Farm,-20.5048,147.7671,Solar
AUS,Australia,Haughton River Solar Farm,-19.733,147.0483,Solar
AUS,Australia,Hayman Solar Farm,-20.4877,147.7449,Solar
AUS,Australia,Hazelwood,-38.2731,146.3923,Coal
AUS,Australia,Henderson,-32.165,115.8008,Waste
AUS,Australia,Highbury,-34.849,138.7203,Waste
AUS,Australia,Hobart,-42.8883,147.2888,Waste
AUS,Australia,Hopetoun Diesel Backup,-33.905,120.1299,Oil
AUS,Australia,Hopetoun Wind Turbines,-33.9078,120.1297,Wind
AUS,Australia,Hughendon,-20.875,144.17,Solar
AUS,Australia,Hume,-36.1066,147.0326,Hydro
AUS,Australia,Hunter,-32.836,151.4505,Oil
AUS,Australia,Hunter Valley,-32.3893,150.9664,Gas
AUS,Australia,Inkerman Sugar Mill,-19.6422,147.4016,Biomass
AUS,Australia,Invicta Sugar Mill,-19.5167,147.1065,Biomass
AUS,Australia,Isis Central Sugar Mill,-25.194,152.2086,Biomass
AUS,Australia,Jacks Gully,-34.0734,150.7427,Waste
AUS,Australia,Jeeralang A,-38.2753,146.4263,Gas
AUS,Australia,Jeeralang B,-38.2746,146.4249,Gas
AUS,Australia,Jindabyne Dam Mini Hydro,-36.4351,148.6333,Hydro
AUS,Australia,John Butters,-42.1548,145.5345,Hydro
AUS,Australia,Jounama,-35.562,148.3055,Hydro
AUS,Australia,Jundee Gold Mine,-26.3712,120.5776,Gas
AUS,Australia,KRC Cogeneration Plant,-27.4453,153.1185,Gas
AUS,Australia,Kalamia Sugar Mill,-19.5223,147.4152,Biomass
AUS,Australia,Kalamunda,-31.9768,115.9988,Oil
AUS,Australia,Kalbarri Wind Farm,-27.8995,114.1946,Wind
AUS,Australia,Kalgoorlie (Parkeston),-30.7378,121.5065,Gas
AUS,Australia,Kalgoorlie Nickel Smelter,-30.8737,121.4842,Gas
AUS,Australia,Kambalda,-31.1919,121.6741,Gas
AUS,Australia,Kangaroo Valley (Shoalhaven Scheme),-34.723,150.4795,Hydro
AUS,Australia,Karadoc Solar Farm,-34.4154,142.2521,Solar
AUS,Australia,Kareeya,-17.767,145.5779,Hydro
AUS,Australia,Karratha,-20.7626,116.8375,Gas
AUS,Australia,Katherine,-14.4587,132.2445,Gas
AUS,Australia,Kemerton,-33.1633,115.7805,Gas
AUS,Australia,Kiata Wind Farm,-36.3966,141.7474,Wind
AUS,Australia,Kidston I,-18.89,144.14,Solar
AUS,Australia,King Island (Currie),-39.9388,143.892,Oil
AUS,Australia,Kogan Creek,-26.9177,150.7493,Coal
AUS,Australia,Koombooloomba,-17.8313,145.6034,Hydro
AUS,Australia,Kununurra,-15.7796,128.7395,Oil
AUS,Australia,Kwinana,-32.197,115.7759,Gas
AUS,Australia,Kwinana (Alcoa Refinery),-32.1946,115.7797,Gas
AUS,Australia,Kwinana Cogeneration,-32.2225,115.7661,Gas
AUS,Australia,Kwinana High Efficiency Gas Turbine Plant,-32.1973,115.7754,Gas
AUS,Australia,Kwinana NewGen,-32.202,115.7728,Gas
AUS,Australia,Kwinana Swift,-32.2243,115.7783,Gas
AUS,Australia,Ladbroke Grove,-37.4567,140.7827,Gas
AUS,Australia,Lake Bonney Stage 1 Wind Farm,-37.7815,140.4058,Wind
AUS,Australia,Lake Bonney Stage 2 Wind Farm,-37.8149,140.4195,Wind
AUS,Australia,Lake Bonney Stage 3 Wind Farm,-37.7505,140.393,Wind
AUS,Australia,Lake Cargelligo CSP,-33.311,146.4092,Solar
AUS,Australia,Lake Echo,-42.2537,146.6207,Hydro
AUS,Australia,Lake Glenmaggie,-37.9047,146.8011,Hydro
AUS,Australia,Lake Keepit,-30.8792,150.4914,Hydro
AUS,Australia,Lake William Hovell,-36.9129,146.3921,Hydro
AUS,Australia,Lakeland QLD,-15.869,144.862,Solar
AUS,Australia,Landfill Management Services Shoal Bay,-12.3892,130.9254,Waste
AUS,Australia,Laverton,-28.6216,122.3965,Oil
AUS,Australia,Laverton (Granny Smith Gold Mine),-28.8096,122.415,Oil
AUS,Australia,Laverton North,-37.8416,144.7887,Gas
AUS,Australia,Leichhardt,-20.7835,139.4864,Gas
AUS,Australia,Leinster Nickel Mine,-27.8141,120.699,Gas
AUS,Australia,Lemonthyme,-41.6038,146.139,Hydro
AUS,Australia,Leonards Hill,-37.4271,144.1222,Wind
AUS,Australia,Leonora,-28.8811,121.3213,Gas
AUS,Australia,Liapootah,-42.3763,146.5099,Hydro
AUS,Australia,Liddell,-32.3713,150.9776,Coal
AUS,Australia,Liddell Solar Thermal,-32.3761,150.9797,Solar
AUS,Australia,Lilyvale Solar Farm,-23.0875,148.439,Solar
AUS,Australia,Lincoln Gap,-32.5645,137.5572,Wind
AUS,Australia,Longford,-38.2236,147.1657,Gas
AUS,Australia,Lonsdale,-35.1097,138.491,Oil
AUS,Australia,Lower Lake Margaret,-42.0147,145.5261,Hydro
AUS,Australia,Lower Rubicon,-37.3027,145.8458,Hydro
AUS,Australia,Loy Yang A,-38.2536,146.5746,Coal
AUS,Australia,Loy Yang B,-38.2564,146.5864,Coal
AUS,Australia,Lucas Heights I,-34.0293,151.0021,Waste
AUS,Australia,Lucas Heights II,-34.0481,150.9739,Waste
AUS,Australia,Macarthur Wind Farm,-38.0648,142.1844,Wind
AUS,Australia,Mackay,-21.1446,149.1591,Gas
AUS,Australia,Mackintosh,-41.6997,145.6461,Hydro
AUS,Australia,Macknade Sugar Mill,-18.589,146.258,Biomass
AUS,Australia,Mandurah,-32.5079,115.759,Waste
AUS,Australia,Manildra Solar Farm,-33.1733,148.718,Solar
AUS,Australia,Marble Bar Diesel Backup,-21.1649,119.7419,Oil
AUS,Australia,Maryborough,-25.5476,152.7171,Biomass
AUS,Australia,Maryvale Mill,-38.1809,146.4479,Biomass
AUS,Australia,McArthur River Mine,-16.4335,136.0935,Gas
AUS,Australia,McKay Creek (Mount Beauty Hydro Scheme),-36.8584,147.2345,Hydro
AUS,Australia,Meadowbank,-42.6112,146.8457,Hydro
AUS,Australia,Meekatharra,-26.5952,118.483,Oil
AUS,Australia,Melbourne,-37.8086,144.9685,Gas
AUS,Australia,Merredin,-31.5423,118.227,Gas
AUS,Australia,Mica Creek,-20.7776,139.4906,Gas
AUS,Australia,Millmerran,-27.9615,151.2789,Coal
AUS,Australia,Mintaro,-33.9031,138.7383,Gas
AUS,Australia,Moorabool North Wind Farm,-37.655,144.1913,Wind
AUS,Australia,Moorabool South Wind Farm,-37.7402,144.1622,Wind
AUS,Australia,Moranbah,-21.9851,148.0246,Gas
AUS,Australia,Moranbah North,-21.8967,147.9507,Gas
AUS,Australia,Moree,-29.5722,149.8669,Solar
AUS,Australia,Mornington,-38.3916,144.8553,Waste
AUS,Australia,Mortlake,-38.0632,142.6675,Gas
AUS,Australia,Mortons Lane Wind Farm,-37.8413,142.4653,Wind
AUS,Australia,Mount Keith Nickel Mine,-27.2146,120.548,Gas
AUS,Australia,Mount Magnet,-28.0871,117.8327,Gas
AUS,Australia,Mount Millar Wind Farm,-33.6255,136.7039,Wind
AUS,Australia,Mount Stuart,-19.338,146.8512,Oil
AUS,Australia,Mt Gambier,-37.8388,140.8057,Biomass
AUS,Australia,Mt Gellibrand Wind Farm,-38.2587,143.8019,Wind
AUS,Australia,Mt Mercer Wind Farm,-37.8317,143.8892,Wind
AUS,Australia,Mt Piper,-33.3589,150.0313,Coal
AUS,Australia,Mugga Lane,-35.3953,149.1458,Waste
AUS,Australia,Mugga Lane Solar Park,-35.3989,149.146,Solar
AUS,Australia,Muja C,-33.446,116.3062,Coal
AUS,Australia,Muja D,-33.4464,116.3074,Coal
AUS,Australia,Mulgrave,-17.0932,145.7887,Biomass
AUS,Australia,Mumbida Wind Farm,-28.9918,114.9599,Wind
AUS,Australia,Mungarra,-28.8893,115.1177,Gas
AUS,Australia,Mungullah,-24.8911,113.7095,Gas
AUS,Australia,Munmorah,-33.2117,151.5418,Coal
AUS,Australia,Murra Warra Wind Farm,-36.4333,142.3182,Wind
AUS,Australia,Murray 1,-36.2467,148.1901,Hydro
AUS,Australia,Murray 2,-36.2423,148.1362,Hydro
AUS,Australia,Murrin Murrin (Nickel Mine),-28.9238,121.3293,Gas
AUS,Australia,Musselroe,-40.7798,148.0097,Wind
AUS,Australia,Narrogin Bioenergy Plant,-32.9521,117.1916,Biomass
AUS,Australia,Narromine,-32.224,148.256,Solar
AUS,Australia,Neerabup,-31.6712,115.8021,Gas
AUS,Australia,Newman Iron Ore Mine,-23.3443,119.7086,Gas
AUS,Australia,Newport,-37.8415,144.8942,Gas
AUS,Australia,Nhulunbuy,-12.1889,136.6872,Oil
AUS,Australia,Nieterana,-42.2686,146.2629,Hydro
AUS,Australia,Nine Network,-33.811,151.1966,Oil
AUS,Australia,Noranda,-31.8654,115.8773,Waste
AUS,Australia,Normanton,-17.681,141.05,Solar
AUS,Australia,Norseman Mine,-32.1963,121.7943,Oil
AUS,Australia,North Brown Hill  Wind Farm,-33.3093,138.7296,Wind
AUS,Australia,North Sydney,-33.8398,151.2069,Gas
AUS,Australia,Northam,-31.652,116.711,Solar
AUS,Australia,Numurkah Solar Farm,-36.1592,145.4746,Solar
AUS,Australia,Nymboida,-29.9257,152.7417,Hydro
AUS,Australia,Nyngan Solar Plant,-31.5527,147.0854,Solar
AUS,Australia,Oakey,-27.4183,151.6797,Gas
AUS,Australia,Oakey 1,-27.406,151.647,Solar
AUS,Australia,Oakey 2,-27.412,151.655,Solar
AUS,Australia,Oakland Hills Wind Farm,-37.6871,142.5467,Wind
AUS,Australia,Oaky,-30.5751,152.069,Hydro
AUS,Australia,Oaky Creek,-22.9878,148.5817,Gas
AUS,Australia,Onslow,-21.6582,115.099,Gas
AUS,Australia,Ord River,-16.1201,128.7383,Hydro
AUS,Australia,Osborne,-34.798,138.5079,Gas
AUS,Australia,Owen Springs,-23.8636,133.8255,Gas
AUS,Australia,Paloona,-41.2826,146.249,Hydro
AUS,Australia,Paraburdoo,-23.2233,117.6133,Gas
AUS,Australia,Paraburdoo (Standby),-23.2238,117.6137,Gas
AUS,Australia,Parkes Solar Farm,-33.1027,148.075,Solar
AUS,Australia,Pedler Creek,-35.2023,138.5021,Waste
AUS,Australia,Pelican Point,-34.765,138.5053,Gas
AUS,Australia,Perth Zoo,-31.9767,115.8548,Solar
AUS,Australia,Peterborough SA,-32.945,138.905,Solar
AUS,Australia,Pindari,-29.3886,151.2442,Hydro
AUS,Australia,Pine Creek,-13.7856,131.8624,Gas
AUS,Australia,Pinjar,-31.5568,115.8204,Gas
AUS,Australia,Pinjarra Bauxite Mine and Alumina Refinery,-32.6473,115.9469,Gas
AUS,Australia,Pioneer Sugar Mill,-19.5575,147.3308,Biomass
AUS,Australia,Plane Creek Sugar Mill,-21.4282,149.2159,Biomass
AUS,Australia,Plutonic Gold Mine,-25.311,119.4508,Gas
AUS,Australia,Poatina,-41.8115,146.9192,Hydro
AUS,Australia,Port Hedland,-20.4283,118.5498,Gas
AUS,Australia,Port Hedland (Smaller),-20.3782,118.5384,Gas
AUS,Australia,Port Lincoln,-34.7003,135.8044,Oil
AUS,Australia,Port Stanvac,-35.1104,138.4915,Oil
AUS,Australia,Proserpine Sugar Mill,-20.3985,148.5797,Biomass
AUS,Australia,Quarantine,-34.7793,138.5224,Gas
AUS,Australia,Racecourse Mill,-21.1635,149.1344,Biomass
AUS,Australia,Ravensthorpe,-33.61,120.36,Oil
AUS,Australia,Red Hill,-31.8317,116.0992,Waste
AUS,Australia,Redbank,-32.5802,151.0719,Coal
AUS,Australia,Reece,-41.7238,145.1359,Hydro
AUS,Australia,Remount,-41.395,147.1554,Waste
AUS,Australia,Repulse,-42.5077,146.647,Hydro
AUS,Australia,Revesby Workers Club,-33.9534,151.0137,Oil
AUS,Australia,Rochedale,-27.5591,153.1236,Waste
AUS,Australia,Rockingham,-32.2863,115.8154,Waste
AUS,Australia,Rocky Point Sugar Sugar Mill,-27.7334,153.3276,Biomass
AUS,Australia,Roghan Road,-27.3388,153.0344,Waste
AUS,Australia,Rollingstone QLD,-19.03,146.394,Solar
AUS,Australia,Roma,-26.5772,148.8402,Gas
AUS,Australia,Ron Goodin,-23.7091,133.8912,Gas
AUS,Australia,Ross River,-19.424,146.715,Solar
AUS,Australia,Rowallan,-41.7295,146.2176,Hydro
AUS,Australia,Roy Hill,-22.4812,119.9472,Oil
AUS,Australia,Royalla Solar Farm,-35.4897,149.1435,Solar
AUS,Australia,Rubicon,-37.3272,145.8605,Hydro
AUS,Australia,Rugby Run Solar Farm,-22.1405,147.9188,Solar
AUS,Australia,Sapphire Wind Farm,-29.6997,151.4119,Wind
AUS,Australia,Savannah Nickel Mine,-17.3631,128.0331,Oil
AUS,Australia,Shenton Park WMRC Project,-31.9577,115.7924,Waste
AUS,Australia,Shepparton Biogas Generation Plant,-36.3218,145.379,Waste
AUS,Australia,Smithfield Energy,-33.85,150.9495,Gas
AUS,Australia,Snowtown North,-33.714,138.1402,Wind
AUS,Australia,Snowtown South,-33.8302,138.1184,Wind
AUS,Australia,Snuggery,-37.6646,140.4156,Gas
AUS,Australia,Solomon Iron Ore Mine,-22.1581,117.9849,Gas
AUS,Australia,Somerton,-37.6318,144.9531,Gas
AUS,Australia,South Cardup (Shale Road Landfill),-32.2664,116.0193,Waste
AUS,Australia,South Johnstone,-17.6057,145.991,Biomass
AUS,Australia,Springvale,-37.9733,145.1396,Waste
AUS,Australia,St George Leagues Club,-33.9748,151.1294,Oil
AUS,Australia,Stanwell,-23.5097,150.3195,Coal
AUS,Australia,Stapylton Green Energy,-27.7334,153.2463,Biomass
AUS,Australia,Starfish Hill Wind Farm,-35.5678,138.1432,Wind
AUS,Australia,Studland Bay (Woolnorth) Wind Farm,-40.7788,144.7362,Wind
AUS,Australia,Summerhill,-32.891,151.65,Solar
AUS,Australia,Summerhill,-32.8885,151.643,Waste
AUS,Australia,Sun Metals Solar Farm,-19.3355,146.8885,Solar
AUS,Australia,Suncoast Gold Macadamia,-26.2261,152.6981,Biomass
AUS,Australia,Sunraysia,-34.804,143.491,Solar
AUS,Australia,Sunrise Dam,-29.0927,122.4393,Gas
AUS,Australia,Susan River,-25.32,152.405,Solar
AUS,Australia,Swan Hill,-35.342,143.518,Solar
AUS,Australia,Swanbank E,-27.6554,152.8179,Gas
AUS,Australia,Symex Port Melbourne,-37.8298,144.9444,Gas
AUS,Australia,Tableland,-17.1193,145.345,Biomass
AUS,Australia,Tahmoor,-34.2482,150.5808,Gas
AUS,Australia,Tailem Bend Solar Farm,-35.2708,139.4924,Solar
AUS,Australia,Tallawarra,-34.5228,150.8081,Gas
AUS,Australia,Tamala Park,-31.7078,115.7266,Waste
AUS,Australia,Tamar Valley,-41.1401,146.9036,Gas
AUS,Australia,Taralga Wind Farm,-34.4314,149.8652,Wind
AUS,Australia,Tarong,-26.7824,151.9153,Coal
AUS,Australia,Tarong (Oil),-26.7858,151.9172,Oil
AUS,Australia,Tarong North,-26.7758,151.9146,Coal
AUS,Australia,Tarraleah,-42.3012,146.4572,Hydro
AUS,Australia,Tatura Biogas Generation Plant,-36.4793,145.235,Waste
AUS,Australia,Tea Tree Gully,-34.8303,138.7129,Waste
AUS,Australia,Telfer Gold Mine,-21.7129,122.2091,Gas
AUS,Australia,Tennant Creek,-19.6549,134.1753,Gas
AUS,Australia,Teralba,-32.9455,151.6119,Gas
AUS,Australia,Terminal Storage,-34.8393,138.7112,Hydro
AUS,Australia,The Drop,-35.6043,145.7837,Hydro
AUS,Australia,Ti Tree Bioenergy,-27.6802,152.6593,Waste
AUS,Australia,Timber Creek,-15.6562,130.479,Oil
AUS,Australia,Tods Corner,-41.9707,146.7938,Hydro
AUS,Australia,Tomago Aluminium Smelter,-32.8217,151.7178,Gas
AUS,Australia,Toora Wind Farm,-38.6451,146.3441,Wind
AUS,Australia,Torrens Island A,-34.8068,138.5213,Gas
AUS,Australia,Torrens Island B,-34.8052,138.5226,Gas
AUS,Australia,Tower Mine,-34.2207,150.7179,Gas
AUS,Australia,Townsville,-19.2011,146.6187,Gas
AUS,Australia,Traralgon Network Support Station,-38.1793,146.5654,Waste
AUS,Australia,Trevallyn,-41.4226,147.1119,Hydro
AUS,Australia,Tribute,-41.8129,145.6538,Hydro
AUS,Australia,Tully Sugar Mill,-17.9373,145.9267,Biomass
AUS,Australia,Tumut 1 (Upper Tumut),-35.9517,148.3637,Hydro
AUS,Australia,Tumut 2 (Upper Tumut),-35.8814,148.3672,Hydro
AUS,Australia,Tumut 3,-35.6112,148.2917,Hydro
AUS,Australia,Tungatinah,-42.2967,146.4565,Hydro
AUS,Australia,University of Queensland (St Lucia Campus) Solar Array,-27.495,153.0101,Solar
AUS,Australia,Upper Lake Margaret,-42.0046,145.5437,Hydro
AUS,Australia,Uranquinty,-35.1794,147.2157,Gas
AUS,Australia,Uterne Solar,-23.7685,133.8682,Solar
AUS,Australia,Valdora,-26.56,153.025,Solar
AUS,Australia,Vales Point B,-33.1607,151.5431,Coal
AUS,Australia,Valley (Peaking Facility),-38.2536,146.5892,Gas
AUS,Australia,Victoria Sugar Mill,-18.6508,146.2016,Biomass
AUS,Australia,Visy Paper Gibson Island,-27.4405,153.1158,Biomass
AUS,Australia,Visy Pulp and Paper Tumut,-35.2959,148.1371,Biomass
AUS,Australia,Wadeye,-14.2602,129.5368,Gas
AUS,Australia,Wagerup,-32.916,115.9186,Gas
AUS,Australia,Wagerup Bauxite Mine and Alumina Refinery,-32.9145,115.917,Gas
AUS,Australia,Walkaway Wind Farm,-28.9229,114.9282,Wind
AUS,Australia,Wallerawang C,-33.4028,150.0833,Coal
AUS,Australia,Warmun,-17.0259,128.2113,Oil
AUS,Australia,Warragamba,-33.8832,150.5965,Hydro
AUS,Australia,Warrego,-19.4434,133.8236,Gas
AUS,Australia,Waterloo Wind Farm,-34.001,138.9109,Wind
AUS,Australia,Wattle Point Wind Farm,-35.1104,137.7058,Wind
AUS,Australia,Waubra Wind Farm,-37.3575,143.6037,Wind
AUS,Australia,Wayatinah,-42.4272,146.5347,Hydro
AUS,Australia,Weddell,-12.5771,130.9502,Gas
AUS,Australia,Wemen Solar Farm,-34.8027,142.5457,Solar
AUS,Australia,West Angelas Mine,-23.1546,118.7245,Gas
AUS,Australia,West Illawarra Leagues Club,-34.4515,150.8429,Oil
AUS,Australia,West Kalgoorlie,-30.7806,121.4234,Oil
AUS,Australia,West Kiewa (Mount Beauty Hydro Scheme),-36.7601,147.186,Hydro
AUS,Australia,West Nowra (Shoalhaven),-34.882,150.5515,Waste
AUS,Australia,Western Suburbs Leagues Club (Campbelltown),-34.0513,150.8329,Oil
AUS,Australia,White Rock,-29.765,151.553,Solar
AUS,Australia,Whitsunday Solar Farm,-20.4949,147.7481,Solar
AUS,Australia,Whitwood Road,-27.659,152.8237,Waste
AUS,Australia,Whyalla SSE,-33.007,137.558,Solar
AUS,Australia,Wilga Park,-30.3634,149.6772,Gas
AUS,Australia,Williamsdale,-35.571,149.128,Solar
AUS,Australia,Wilmot,-41.4833,146.1251,Hydro
AUS,Australia,Wilpena Solar Farm,-31.5234,138.6198,Solar
AUS,Australia,Wiluna,-26.5922,120.2185,Oil
AUS,Australia,Wiluna Gold Mine,-26.6316,120.2519,Gas
AUS,Australia,Windimurra Vanadium Mine,-28.2933,118.5371,Gas
AUS,Australia,Windy Hill Wind Farm,-17.5922,145.5306,Wind
AUS,Australia,Wingfield I,-34.8348,138.5572,Waste
AUS,Australia,Wingfield II,-34.8321,138.5489,Waste
AUS,Australia,Wivenhoe,-27.3952,152.6092,Hydro
AUS,Australia,Wivenhoe Hydroelectric,-27.3722,152.632,Hydro
AUS,Australia,Wodgina,-21.1739,118.6747,Gas
AUS,Australia,Wollert,-37.583,145.0487,Waste
AUS,Australia,Wonthaggi Wind Farm,-38.6037,145.5462,Wind
AUS,Australia,Woodlawn Bioreactor,-35.059,149.5769,Waste
AUS,Australia,Woodlawn Wind Farm,-35.0861,149.5716,Wind
AUS,Australia,Woodman Point,-32.1424,115.7713,Waste
AUS,Australia,Worsley,-33.2355,116.0688,Coal
AUS,Australia,Worsley Cogeneration,-33.2365,116.0637,Gas
AUS,Australia,Wyangala A,-33.981,148.9473,Hydro
AUS,Australia,Wyndham,-37.9375,144.5902,Waste
AUS,Australia,Xstata X41,-20.7437,139.4803,Gas
AUS,Australia,Yallourn,-38.177,146.3428,Coal
AUS,Australia,Yaloak South Wind Farm,-37.7281,144.2408,Wind
AUS,Australia,Yambuk Wind Farm,-38.3079,142.0151,Wind
AUS,Australia,Yarrawonga,-36.0094,145.9995,Hydro
