country,source,year,consumptionElectricity,productionElectricity,gdp,population,intensityPerCapita,intensityByGDP,co2emissions
Comoros,nuclear,1996,0.0,0.0,1.182,488.625,1.8,0.744,0.0
Comoros,renewables_n_other,1996,0.006,0.006,1.182,488.625,1.8,0.744,0.0
Cook Islands,all_energy_types,1996,0.184,0.0,0.0,0.0,0.0,0.0,0.048
Cook Islands,coal,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,natural_gas,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,petroleum_n_other_liquids,1996,0.184,0.0,0.0,0.0,0.0,0.0,0.048
Cook Islands,nuclear,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,renewables_n_other,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,all_energy_types,1996,31.054,13.064,36.505,3632.36,29.171,2.903,4.593
Costa Rica,coal,1996,0.0,0.0,36.505,3632.36,29.171,2.903,0.001
Costa Rica,natural_gas,1996,0.0,0.0,36.505,3632.36,29.171,2.903,0.0
Costa Rica,petroleum_n_other_liquids,1996,17.857,0.0,36.505,3632.36,29.171,2.903,4.592
Costa Rica,nuclear,1996,0.0,0.0,36.505,3632.36,29.171,2.903,0.0
Costa Rica,renewables_n_other,1996,13.196,13.064,36.505,3632.36,29.171,2.903,0.0
Croatia,all_energy_types,1996,100.869,63.248,68.622,4551.08,75.626,5.016,19.361
Croatia,coal,1996,1.839,0.489,68.622,4551.08,75.626,5.016,0.81
Croatia,natural_gas,1996,27.091,19.506,68.622,4551.08,75.626,5.016,4.551
Croatia,petroleum_n_other_liquids,1996,48.309,21.537,68.622,4551.08,75.626,5.016,14.0
Croatia,nuclear,1996,0.0,0.0,68.622,4551.08,75.626,5.016,0.0
Croatia,renewables_n_other,1996,23.63,21.715,68.622,4551.08,75.626,5.016,0.0
Cuba,all_energy_types,1996,125.304,25.471,64.589,10939.3,39.085,6.62,31.208
Cuba,coal,1996,0.167,0.0,64.589,10939.3,39.085,6.62,0.127
Cuba,natural_gas,1996,0.466,0.466,64.589,10939.3,39.085,6.62,0.08
Cuba,petroleum_n_other_liquids,1996,121.461,21.505,64.589,10939.3,39.085,6.62,31.0
Cuba,nuclear,1996,0.0,0.0,64.589,10939.3,39.085,6.62,0.0
Cuba,renewables_n_other,1996,3.21,3.499,64.589,10939.3,39.085,6.62,0.0
Cyprus,all_energy_types,1996,26.296,0.0,17.428,666.313,134.662,5.148,6.736
Cyprus,coal,1996,0.097,0.0,17.428,666.313,134.662,5.148,0.036
Cyprus,natural_gas,1996,0.0,0.0,17.428,666.313,134.662,5.148,0.0
Cyprus,petroleum_n_other_liquids,1996,26.199,0.0,17.428,666.313,134.662,5.148,6.7
Cyprus,nuclear,1996,0.0,0.0,17.428,666.313,134.662,5.148,0.0
Cyprus,renewables_n_other,1996,0.0,0.0,17.428,666.313,134.662,5.148,0.0
Czechia,all_energy_types,1996,517.332,423.464,229.443,10313.7,171.152,7.693,120.141
Czechia,coal,1996,275.421,370.49,229.443,10313.7,171.152,7.693,85.508
Czechia,natural_gas,1996,97.41,2.352,229.443,10313.7,171.152,7.693,15.317
Czechia,petroleum_n_other_liquids,1996,105.699,2.848,229.443,10313.7,171.152,7.693,19.315
Czechia,nuclear,1996,40.691,40.691,229.443,10313.7,171.152,7.693,0.0
Czechia,renewables_n_other,1996,-1.89,7.082,229.443,10313.7,171.152,7.693,0.0
Cote d'Ivoire,all_energy_types,1996,27.442,19.371,64.288,14665.1,6.385,1.457,4.578
Cote d'Ivoire,coal,1996,0.0,0.0,64.288,14665.1,6.385,1.457,0.0
Cote d'Ivoire,natural_gas,1996,3.901,3.901,64.288,14665.1,6.385,1.457,0.078
Cote d'Ivoire,petroleum_n_other_liquids,1996,18.592,10.125,64.288,14665.1,6.385,1.457,4.5
Cote d'Ivoire,nuclear,1996,0.0,0.0,64.288,14665.1,6.385,1.457,0.0
Cote d'Ivoire,renewables_n_other,1996,4.95,5.346,64.288,14665.1,6.385,1.457,0.0
Denmark,all_energy_types,1996,286.99,207.771,214.821,5266.085,185.955,4.558,62.728
Denmark,coal,1996,102.45,0.0,214.821,5266.085,185.955,4.558,23.999
Denmark,natural_gas,1996,47.508,73.821,214.821,5266.085,185.955,4.558,7.407
Denmark,petroleum_n_other_liquids,1996,144.778,126.614,214.821,5266.085,185.955,4.558,31.322
Denmark,nuclear,1996,0.0,0.0,214.821,5266.085,185.955,4.558,0.0
Denmark,renewables_n_other,1996,-7.746,7.336,214.821,5266.085,185.955,4.558,0.0
Djibouti,all_energy_types,1996,7.154,0.0,2.252,647.823,37.68,10.84,1.8
Djibouti,coal,1996,0.0,0.0,2.252,647.823,37.68,10.84,0.0
Djibouti,natural_gas,1996,0.0,0.0,2.252,647.823,37.68,10.84,0.0
Djibouti,petroleum_n_other_liquids,1996,7.154,0.0,2.252,647.823,37.68,10.84,1.8
Djibouti,nuclear,1996,0.0,0.0,2.252,647.823,37.68,10.84,0.0
Djibouti,renewables_n_other,1996,0.0,0.0,2.252,647.823,37.68,10.84,0.0
Dominica,all_energy_types,1996,0.416,0.058,0.577,70.933,20.031,2.463,0.081
Dominica,coal,1996,0.0,0.0,0.577,70.933,20.031,2.463,0.0
Dominica,natural_gas,1996,0.0,0.0,0.577,70.933,20.031,2.463,0.0
Dominica,petroleum_n_other_liquids,1996,0.359,0.0,0.577,70.933,20.031,2.463,0.081
Dominica,nuclear,1996,0.0,0.0,0.577,70.933,20.031,2.463,0.0
Dominica,renewables_n_other,1996,0.058,0.058,0.577,70.933,20.031,2.463,0.0
Dominican Republic,all_energy_types,1996,50.296,2.709,56.751,7952.77,21.58,3.024,11.181
Dominican Republic,coal,1996,0.712,0.0,56.751,7952.77,21.58,3.024,0.181
Dominican Republic,natural_gas,1996,0.0,0.0,56.751,7952.77,21.58,3.024,0.0
Dominican Republic,petroleum_n_other_liquids,1996,46.865,0.0,56.751,7952.77,21.58,3.024,11.0
Dominican Republic,nuclear,1996,0.0,0.0,56.751,7952.77,21.58,3.024,0.0
Dominican Republic,renewables_n_other,1996,2.72,2.709,56.751,7952.77,21.58,3.024,0.0
Ecuador,all_energy_types,1996,97.462,276.715,91.954,11703.2,28.416,3.617,17.292
Ecuador,coal,1996,0.0,0.0,91.954,11703.2,28.416,3.617,0.0
Ecuador,natural_gas,1996,1.615,1.615,91.954,11703.2,28.416,3.617,0.292
Ecuador,petroleum_n_other_liquids,1996,76.814,256.066,91.954,11703.2,28.416,3.617,17.0
Ecuador,nuclear,1996,0.0,0.0,91.954,11703.2,28.416,3.617,0.0
Ecuador,renewables_n_other,1996,19.034,19.034,91.954,11703.2,28.416,3.617,0.0
Egypt,all_energy_types,1996,518.862,776.485,464.135,63601.6,27.836,3.814,97.987
Egypt,coal,1996,12.723,0.0,464.135,63601.6,27.836,3.814,2.603
Egypt,natural_gas,1996,145.205,145.205,464.135,63601.6,27.836,3.814,24.384
Egypt,petroleum_n_other_liquids,1996,329.361,596.584,464.135,63601.6,27.836,3.814,71.0
Egypt,nuclear,1996,0.0,0.0,464.135,63601.6,27.836,3.814,0.0
Egypt,renewables_n_other,1996,31.574,34.695,464.135,63601.6,27.836,3.814,0.0
El Salvador,all_energy_types,1996,25.405,7.012,33.074,5689.94,15.235,2.621,4.602
El Salvador,coal,1996,0.0,0.0,33.074,5689.94,15.235,2.621,0.002
El Salvador,natural_gas,1996,0.0,0.0,33.074,5689.94,15.235,2.621,0.0
El Salvador,petroleum_n_other_liquids,1996,18.366,0.0,33.074,5689.94,15.235,2.621,4.6
El Salvador,nuclear,1996,0.0,0.0,33.074,5689.94,15.235,2.621,0.0
El Salvador,renewables_n_other,1996,7.039,7.012,33.074,5689.94,15.235,2.621,0.0
Equatorial Guinea,all_energy_types,1996,0.51,9.97,1.252,515.844,3.374,1.39,0.1
Equatorial Guinea,coal,1996,0.0,0.0,1.252,515.844,3.374,1.39,0.0
Equatorial Guinea,natural_gas,1996,0.0,0.0,1.252,515.844,3.374,1.39,0.0
Equatorial Guinea,petroleum_n_other_liquids,1996,0.504,9.964,1.252,515.844,3.374,1.39,0.1
Equatorial Guinea,nuclear,1996,0.0,0.0,1.252,515.844,3.374,1.39,0.0
Equatorial Guinea,renewables_n_other,1996,0.006,0.006,1.252,515.844,3.374,1.39,0.0
Eritrea,all_energy_types,1996,4.547,0.0,4.039,2221.86,6.984,3.841,1.1
Eritrea,coal,1996,0.0,0.0,4.039,2221.86,6.984,3.841,0.0
Eritrea,natural_gas,1996,0.0,0.0,4.039,2221.86,6.984,3.841,0.0
Eritrea,petroleum_n_other_liquids,1996,4.547,0.0,4.039,2221.86,6.984,3.841,1.1
Eritrea,nuclear,1996,0.0,0.0,4.039,2221.86,6.984,3.841,0.0
Eritrea,renewables_n_other,1996,0.0,0.0,4.039,2221.86,6.984,3.841,0.0
Estonia,all_energy_types,1996,24.925,0.021,18.016,1406.0,60.489,4.721,5.249
Estonia,coal,1996,0.892,0.0,18.016,1406.0,60.489,4.721,0.173
Estonia,natural_gas,1996,8.455,0.0,18.016,1406.0,60.489,4.721,1.399
Estonia,petroleum_n_other_liquids,1996,16.432,0.0,18.016,1406.0,60.489,4.721,3.678
Estonia,nuclear,1996,0.0,0.0,18.016,1406.0,60.489,4.721,0.0
Estonia,renewables_n_other,1996,-0.853,0.021,18.016,1406.0,60.489,4.721,0.0
Eswatini,all_energy_types,1996,4.173,1.52,5.37,945.506,15.061,2.652,0.834
Eswatini,coal,1996,0.897,0.89,5.37,945.506,15.061,2.652,0.334
Eswatini,natural_gas,1996,0.0,0.0,5.37,945.506,15.061,2.652,0.0
Eswatini,petroleum_n_other_liquids,1996,2.075,0.0,5.37,945.506,15.061,2.652,0.5
Eswatini,nuclear,1996,0.0,0.0,5.37,945.506,15.061,2.652,0.0
Eswatini,renewables_n_other,1996,1.201,0.63,5.37,945.506,15.061,2.652,0.0
Ethiopia,all_energy_types,1996,11.653,4.53,40.076,58883.5,0.675,0.992,2.4
Ethiopia,coal,1996,0.0,0.0,40.076,58883.5,0.675,0.992,0.0
Ethiopia,natural_gas,1996,0.0,0.0,40.076,58883.5,0.675,0.992,0.0
Ethiopia,petroleum_n_other_liquids,1996,7.123,0.0,40.076,58883.5,0.675,0.992,2.4
Ethiopia,nuclear,1996,0.0,0.0,40.076,58883.5,0.675,0.992,0.0
Ethiopia,renewables_n_other,1996,4.53,4.53,40.076,58883.5,0.675,0.992,0.0
Falkland Islands,all_energy_types,1996,0.075,0.0,0.0,0.0,0.0,0.0,0.029
Falkland Islands,coal,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,natural_gas,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,petroleum_n_other_liquids,1996,0.075,0.0,0.0,0.0,0.0,0.0,0.029
Falkland Islands,nuclear,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,renewables_n_other,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,all_energy_types,1996,5.841,1.352,5.989,784.389,25.41,3.328,1.041
Fiji,coal,1996,0.122,0.0,5.989,784.389,25.41,3.328,0.041
Fiji,natural_gas,1996,0.0,0.0,5.989,784.389,25.41,3.328,0.0
Fiji,petroleum_n_other_liquids,1996,4.368,0.0,5.989,784.389,25.41,3.328,1.0
Fiji,nuclear,1996,0.0,0.0,5.989,784.389,25.41,3.328,0.0
Fiji,renewables_n_other,1996,1.352,1.352,5.989,784.389,25.41,3.328,0.0
Finland,all_energy_types,1996,338.633,109.588,157.406,5126.51,225.391,7.341,51.833
Finland,coal,1996,59.24,0.0,157.406,5126.51,225.391,7.341,16.427
Finland,natural_gas,1996,38.333,0.0,157.406,5126.51,225.391,7.341,6.63
Finland,petroleum_n_other_liquids,1996,126.32,0.0,157.406,5126.51,225.391,7.341,28.776
Finland,nuclear,1996,55.354,55.354,157.406,5126.51,225.391,7.341,0.0
Finland,renewables_n_other,1996,59.386,54.234,157.406,5126.51,225.391,7.341,0.0
France,all_energy_types,1996,3076.832,1475.007,2003.084,59649.85,176.004,5.241,384.256
France,coal,1996,202.928,61.705,2003.084,59649.85,176.004,5.241,65.0
France,natural_gas,1996,412.536,31.092,2003.084,59649.85,176.004,5.241,67.646
France,petroleum_n_other_liquids,1996,1177.524,32.817,2003.084,59649.85,176.004,5.241,251.61
France,nuclear,1996,1144.869,1144.869,2003.084,59649.85,176.004,5.241,0.0
France,renewables_n_other,1996,138.976,204.524,2003.084,59649.85,176.004,5.241,0.0
French Guiana,all_energy_types,1996,3.9,0.0,0.0,0.0,0.0,0.0,1.0
French Guiana,coal,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,natural_gas,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,petroleum_n_other_liquids,1996,3.9,0.0,0.0,0.0,0.0,0.0,1.0
French Guiana,nuclear,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,renewables_n_other,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,all_energy_types,1996,3.274,0.403,0.0,0.0,0.0,0.0,0.7
French Polynesia,coal,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,natural_gas,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,petroleum_n_other_liquids,1996,2.871,0.0,0.0,0.0,0.0,0.0,0.7
French Polynesia,nuclear,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,renewables_n_other,1996,0.403,0.403,0.0,0.0,0.0,0.0,0.0
Gabon,all_energy_types,1996,12.683,236.061,19.728,1112.94,38.886,2.194,2.196
Gabon,coal,1996,0.0,0.0,19.728,1112.94,38.886,2.194,0.0
Gabon,natural_gas,1996,1.084,1.084,19.728,1112.94,38.886,2.194,0.196
Gabon,petroleum_n_other_liquids,1996,9.269,232.647,19.728,1112.94,38.886,2.194,2.0
Gabon,nuclear,1996,0.0,0.0,19.728,1112.94,38.886,2.194,0.0
Gabon,renewables_n_other,1996,2.33,2.33,19.728,1112.94,38.886,2.194,0.0
Gambia,all_energy_types,1996,0.905,0.0,2.51,1164.09,2.652,1.23,0.2
Gambia,coal,1996,0.0,0.0,2.51,1164.09,2.652,1.23,0.0
Gambia,natural_gas,1996,0.0,0.0,2.51,1164.09,2.652,1.23,0.0
Gambia,petroleum_n_other_liquids,1996,0.905,0.0,2.51,1164.09,2.652,1.23,0.2
Gambia,nuclear,1996,0.0,0.0,2.51,1164.09,2.652,1.23,0.0
Gambia,renewables_n_other,1996,0.0,0.0,2.51,1164.09,2.652,1.23,0.0
Georgia,all_energy_types,1996,46.533,18.838,14.953,4846.63,32.76,10.619,5.41
Georgia,coal,1996,0.126,0.081,14.953,4846.63,32.76,10.619,0.09
Georgia,natural_gas,1996,19.506,0.0,14.953,4846.63,32.76,10.619,4.12
Georgia,petroleum_n_other_liquids,1996,8.61,0.757,14.953,4846.63,32.76,10.619,1.2
Georgia,nuclear,1996,0.0,0.0,14.953,4846.63,32.76,10.619,0.0
Georgia,renewables_n_other,1996,18.291,18.0,14.953,4846.63,32.76,10.619,0.0
Germany,all_energy_types,1996,4379.22,1732.947,3021.699,81413.6,183.539,4.945,922.013
Germany,coal,1996,1147.678,939.654,3021.699,81413.6,183.539,4.945,377.449
Germany,natural_gas,1996,897.243,210.966,3021.699,81413.6,183.539,4.945,162.215
Germany,petroleum_n_other_liquids,1996,1769.253,37.711,3021.699,81413.6,183.539,4.945,382.349
Germany,nuclear,1996,448.227,448.227,3021.699,81413.6,183.539,4.945,0.0
Germany,renewables_n_other,1996,116.819,96.389,3021.699,81413.6,183.539,4.945,0.0
Ghana,all_energy_types,1996,36.121,23.696,49.796,17462.5,7.058,2.475,4.0
Ghana,coal,1996,0.0,0.0,49.796,17462.5,7.058,2.475,0.0
Ghana,natural_gas,1996,0.0,0.0,49.796,17462.5,7.058,2.475,0.0
Ghana,petroleum_n_other_liquids,1996,16.528,3.82,49.796,17462.5,7.058,2.475,4.0
Ghana,nuclear,1996,0.0,0.0,49.796,17462.5,7.058,2.475,0.0
Ghana,renewables_n_other,1996,19.593,19.876,49.796,17462.5,7.058,2.475,0.0
Gibraltar,all_energy_types,1996,12.517,0.0,0.0,0.0,0.0,0.0,3.2
Gibraltar,coal,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,natural_gas,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,petroleum_n_other_liquids,1996,12.517,0.0,0.0,0.0,0.0,0.0,3.2
Gibraltar,nuclear,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,renewables_n_other,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,all_energy_types,1996,342.477,110.942,256.157,10613.92,110.099,4.562,86.006
Greece,coal,1996,99.244,91.314,256.157,10613.92,110.099,4.562,31.851
Greece,natural_gas,1996,0.629,0.598,256.157,10613.92,110.099,4.562,0.1
Greece,petroleum_n_other_liquids,1996,227.59,5.52,256.157,10613.92,110.099,4.562,54.055
Greece,nuclear,1996,0.0,0.0,256.157,10613.92,110.099,4.562,0.0
Greece,renewables_n_other,1996,15.013,13.509,256.157,10613.92,110.099,4.562,0.0
Greenland,all_energy_types,1996,2.177,0.0,2.771,55.883,0.0,0.0,0.5
Greenland,coal,1996,0.0,0.0,2.771,55.883,0.0,0.0,0.0
Greenland,natural_gas,1996,0.0,0.0,2.771,55.883,0.0,0.0,0.0
Greenland,petroleum_n_other_liquids,1996,2.177,0.0,2.771,55.883,0.0,0.0,0.5
Greenland,nuclear,1996,0.0,0.0,2.771,55.883,0.0,0.0,0.0
Greenland,renewables_n_other,1996,0.0,0.0,2.771,55.883,0.0,0.0,0.0
Grenada,all_energy_types,1996,0.697,0.0,0.848,101.003,23.54,2.803,0.2
Grenada,coal,1996,0.0,0.0,0.848,101.003,23.54,2.803,0.0
Grenada,natural_gas,1996,0.0,0.0,0.848,101.003,23.54,2.803,0.0
Grenada,petroleum_n_other_liquids,1996,0.697,0.0,0.848,101.003,23.54,2.803,0.2
Grenada,nuclear,1996,0.0,0.0,0.848,101.003,23.54,2.803,0.0
Grenada,renewables_n_other,1996,0.0,0.0,0.848,101.003,23.54,2.803,0.0
Guadeloupe,all_energy_types,1996,7.162,0.094,6.582,407.784,59.929,3.713,1.7
Guadeloupe,coal,1996,0.0,0.0,6.582,407.784,59.929,3.713,0.0
Guadeloupe,natural_gas,1996,0.0,0.0,6.582,407.784,59.929,3.713,0.0
Guadeloupe,petroleum_n_other_liquids,1996,7.068,0.0,6.582,407.784,59.929,3.713,1.7
Guadeloupe,nuclear,1996,0.0,0.0,6.582,407.784,59.929,3.713,0.0
Guadeloupe,renewables_n_other,1996,0.094,0.094,6.582,407.784,59.929,3.713,0.0
Guam,all_energy_types,1996,13.113,0.0,0.0,148.06,302.193,0.0,3.612
Guam,coal,1996,0.0,0.0,0.0,148.06,302.193,0.0,0.0
Guam,natural_gas,1996,0.0,0.0,0.0,148.06,302.193,0.0,0.0
Guam,petroleum_n_other_liquids,1996,13.113,0.0,0.0,148.06,302.193,0.0,3.612
Guam,nuclear,1996,0.0,0.0,0.0,148.06,302.193,0.0,0.0
Guam,renewables_n_other,1996,0.0,0.0,0.0,148.06,302.193,0.0,0.0
Guatemala,all_energy_types,1996,33.116,15.14,65.642,10646.7,10.613,1.721,6.1
Guatemala,coal,1996,0.0,0.0,65.642,10646.7,10.613,1.721,0.0
Guatemala,natural_gas,1996,0.0,0.0,65.642,10646.7,10.613,1.721,0.0
Guatemala,petroleum_n_other_liquids,1996,26.162,8.185,65.642,10646.7,10.613,1.721,6.1
Guatemala,nuclear,1996,0.0,0.0,65.642,10646.7,10.613,1.721,0.0
Guatemala,renewables_n_other,1996,6.954,6.956,65.642,10646.7,10.613,1.721,0.0
Guinea,all_energy_types,1996,5.499,0.591,10.554,7463.78,2.514,1.778,1.2
Guinea,coal,1996,0.0,0.0,10.554,7463.78,2.514,1.778,0.0
Guinea,natural_gas,1996,0.0,0.0,10.554,7463.78,2.514,1.778,0.0
Guinea,petroleum_n_other_liquids,1996,4.908,0.0,10.554,7463.78,2.514,1.778,1.2
Guinea,nuclear,1996,0.0,0.0,10.554,7463.78,2.514,1.778,0.0
Guinea,renewables_n_other,1996,0.591,0.591,10.554,7463.78,2.514,1.778,0.0
Gambia,all_energy_types,1996,1.264,0.0,2.475,1111.34,3.881,1.743,0.3
Gambia,coal,1996,0.0,0.0,2.475,1111.34,3.881,1.743,0.0
Gambia,natural_gas,1996,0.0,0.0,2.475,1111.34,3.881,1.743,0.0
Gambia,petroleum_n_other_liquids,1996,1.264,0.0,2.475,1111.34,3.881,1.743,0.3
Gambia,nuclear,1996,0.0,0.0,2.475,1111.34,3.881,1.743,0.0
Gambia,renewables_n_other,1996,0.0,0.0,2.475,1111.34,3.881,1.743,0.0
Guyana,all_energy_types,1996,4.211,0.015,3.297,760.801,18.885,4.357,1.0
Guyana,coal,1996,0.0,0.0,3.297,760.801,18.885,4.357,0.0
Guyana,natural_gas,1996,0.0,0.0,3.297,760.801,18.885,4.357,0.0
Guyana,petroleum_n_other_liquids,1996,4.181,0.0,3.297,760.801,18.885,4.357,1.0
Guyana,nuclear,1996,0.0,0.0,3.297,760.801,18.885,4.357,0.0
Guyana,renewables_n_other,1996,0.03,0.015,3.297,760.801,18.885,4.357,0.0
Haiti,all_energy_types,1996,5.295,0.815,23.966,7887.31,2.291,0.754,0.9
Haiti,coal,1996,0.0,0.0,23.966,7887.31,2.291,0.754,0.0
Haiti,natural_gas,1996,0.0,0.0,23.966,7887.31,2.291,0.754,0.0
Haiti,petroleum_n_other_liquids,1996,4.48,0.0,23.966,7887.31,2.291,0.754,0.9
Haiti,nuclear,1996,0.0,0.0,23.966,7887.31,2.291,0.754,0.0
Haiti,renewables_n_other,1996,0.815,0.815,23.966,7887.31,2.291,0.754,0.0
Honduras,all_energy_types,1996,21.474,6.118,21.996,5874.81,12.473,3.331,3.502
Honduras,coal,1996,0.0,0.0,21.996,5874.81,12.473,3.331,0.002
Honduras,natural_gas,1996,0.0,0.0,21.996,5874.81,12.473,3.331,0.0
Honduras,petroleum_n_other_liquids,1996,15.507,0.0,21.996,5874.81,12.473,3.331,3.5
Honduras,nuclear,1996,0.0,0.0,21.996,5874.81,12.473,3.331,0.0
Honduras,renewables_n_other,1996,5.967,6.118,21.996,5874.81,12.473,3.331,0.0
Hong Kong,all_energy_types,1996,201.389,0.0,218.668,6198.135,110.867,3.143,52.464
Hong Kong,coal,1996,60.803,0.0,218.668,6198.135,110.867,3.143,23.359
Hong Kong,natural_gas,1996,20.199,0.0,218.668,6198.135,110.867,3.143,1.105
Hong Kong,petroleum_n_other_liquids,1996,113.306,0.0,218.668,6198.135,110.867,3.143,28.0
Hong Kong,nuclear,1996,0.0,0.0,218.668,6198.135,110.867,3.143,0.0
Hong Kong,renewables_n_other,1996,7.081,0.0,218.668,6198.135,110.867,3.143,0.0
Hungary,all_energy_types,1996,314.108,143.973,167.23,10308.7,103.969,6.409,58.492
Hungary,coal,1996,49.986,30.442,167.23,10308.7,103.969,6.409,16.159
Hungary,natural_gas,1996,132.225,46.525,167.23,10308.7,103.969,6.409,21.47
Hungary,petroleum_n_other_liquids,1996,88.654,26.373,167.23,10308.7,103.969,6.409,20.863
Hungary,nuclear,1996,39.736,39.736,167.23,10308.7,103.969,6.409,0.0
Hungary,renewables_n_other,1996,3.507,0.897,167.23,10308.7,103.969,6.409,0.0
Iceland,all_energy_types,1996,25.989,15.364,8.887,270.144,0.0,0.0,2.363
Iceland,coal,1996,0.541,0.0,8.887,270.144,0.0,0.0,0.243
Iceland,natural_gas,1996,0.0,0.0,8.887,270.144,0.0,0.0,0.0
Iceland,petroleum_n_other_liquids,1996,9.843,0.0,8.887,270.144,0.0,0.0,2.12
Iceland,nuclear,1996,0.0,0.0,8.887,270.144,0.0,0.0,0.0
Iceland,renewables_n_other,1996,15.605,15.364,8.887,270.144,0.0,0.0,0.0
India,all_energy_types,1996,2952.695,2341.488,2188.784,984674.5,10.232,4.603,720.744
India,coal,1996,1473.883,1455.217,2188.784,984674.5,10.232,4.603,465.421
India,natural_gas,1996,211.037,211.037,2188.784,984674.5,10.232,4.603,38.323
India,petroleum_n_other_liquids,1996,1020.447,439.537,2188.784,984674.5,10.232,4.603,217.0
India,nuclear,1996,26.09,26.09,2188.784,984674.5,10.232,4.603,0.0
India,renewables_n_other,1996,221.238,209.606,2188.784,984674.5,10.232,4.603,0.0
Indonesia,all_energy_types,1996,995.793,2108.112,1243.066,200272.8,16.966,2.733,201.669
Indonesia,coal,1996,76.482,325.661,1243.066,200272.8,16.966,2.733,23.296
Indonesia,natural_gas,1996,363.143,761.146,1243.066,200272.8,16.966,2.733,61.372
Indonesia,petroleum_n_other_liquids,1996,522.076,987.618,1243.066,200272.8,16.966,2.733,117.0
Indonesia,nuclear,1996,0.0,0.0,1243.066,200272.8,16.966,2.733,0.0
Indonesia,renewables_n_other,1996,34.091,33.688,1243.066,200272.8,16.966,2.733,0.0
Iran,all_energy_types,1996,1146.553,2826.544,593.305,62294.9,62.802,6.594,240.688
Iran,coal,1996,13.319,9.115,593.305,62294.9,62.802,6.594,4.041
Iran,natural_gas,1996,425.152,439.469,593.305,62294.9,62.802,6.594,69.647
Iran,petroleum_n_other_liquids,1996,686.266,2355.759,593.305,62294.9,62.802,6.594,167.0
Iran,nuclear,1996,0.0,0.0,593.305,62294.9,62.802,6.594,0.0
Iran,renewables_n_other,1996,21.816,22.2,593.305,62294.9,62.802,6.594,0.0
Iraq,all_energy_types,1996,329.242,407.316,106.465,20783.1,54.055,10.552,77.219
Iraq,coal,1996,0.0,0.0,106.465,20783.1,54.055,10.552,0.0
Iraq,natural_gas,1996,35.109,35.109,106.465,20783.1,54.055,10.552,6.219
Iraq,petroleum_n_other_liquids,1996,292.424,370.498,106.465,20783.1,54.055,10.552,71.0
Iraq,nuclear,1996,0.0,0.0,106.465,20783.1,54.055,10.552,0.0
Iraq,renewables_n_other,1996,1.709,1.709,106.465,20783.1,54.055,10.552,0.0
Ireland,all_energy_types,1996,132.942,30.312,122.13,3641.872,124.556,3.714,29.536
Ireland,coal,1996,22.549,0.0,122.13,3641.872,124.556,3.714,6.535
Ireland,natural_gas,1996,34.234,28.022,122.13,3641.872,124.556,3.714,5.464
Ireland,petroleum_n_other_liquids,1996,73.932,0.0,122.13,3641.872,124.556,3.714,17.537
Ireland,nuclear,1996,0.0,0.0,122.13,3641.872,124.556,3.714,0.0
Ireland,renewables_n_other,1996,2.227,2.291,122.13,3641.872,124.556,3.714,0.0
Israel,all_energy_types,1996,193.396,0.415,147.103,5424.24,121.657,4.486,47.193
Israel,coal,1996,57.142,0.0,147.103,5424.24,121.657,4.486,15.277
Israel,natural_gas,1996,0.215,0.215,147.103,5424.24,121.657,4.486,0.039
Israel,petroleum_n_other_liquids,1996,136.943,0.127,147.103,5424.24,121.657,4.486,31.877
Israel,nuclear,1996,0.0,0.0,147.103,5424.24,121.657,4.486,0.0
Israel,renewables_n_other,1996,-0.904,0.073,147.103,5424.24,121.657,4.486,0.0
