idCountry,year,electricityDemand,electricityGeneration,population,co2PerCapita
117,2002,0.87,0.87,16765121,0.07400000000000001
117,2003,0.99,0.99,17279138,0.097
117,2004,1.1,1.1,17802992,0.1
117,2005,1.11,1.11,18336722,0.094
117,2006,1.13,1.13,18880266,0.08800000000000001
117,2007,1.18,1.18,19433520,0.08900000000000001
117,2008,1.23,1.23,19996476,0.08900000000000001
117,2009,1.23,1.23,20569116,0.083
117,2010,1.32,1.32,21151640,0.08800000000000001
117,2011,1.34,1.34,21743970,0.11
117,2012,1.7,1.7,22346640,0.123
117,2013,1.85,1.85,22961260,0.14
117,2014,1.97,1.97,23589896,0.134
117,2015,2.06,2.06,24234080,0.133
117,2016,2.02,2.02,24894370,0.131
117,2017,2.2,2.2,25570512,0.161
117,2018,2.27,2.27,26262312,0.159
117,2019,1.84,1.84,26969306,0.15
117,2020,2.12,2.12,27691020,0.133
118,1980,0.0,0.0,6250434,0.113
118,1981,0.0,0.0,6412380,0.094
118,1982,0.0,0.0,6565985,0.09
118,1983,0.0,0.0,6737924,0.085
118,1984,0.0,0.0,6964613,0.079
118,1985,0.0,0.0,7268271,0.076
118,1986,0.0,0.0,7666390,0.07200000000000001
118,1987,0.0,0.0,8141140,0.066
118,1988,0.0,0.0,8636686,0.062
118,1989,0.0,0.0,9075568,0.062
118,1990,0.0,0.0,9404499,0.079
118,1991,0.0,0.0,9600361,0.08199999999999999
118,1992,0.0,0.0,9685974,0.081
118,1993,0.0,0.0,9710335,0.091
118,1994,0.0,0.0,9745695,0.093
118,1995,0.0,0.0,9844418,0.092
118,1996,0.0,0.0,10022783,0.09
118,1997,0.0,0.0,10264906,0.092
118,1998,0.0,0.0,10552345,0.08800000000000001
118,1999,0.0,0.0,10854325,0.085
118,2000,1.24,1.24,11148751,0.078
118,2001,1.26,1.26,11432001,0.069
118,2002,1.33,1.33,11713663,0.07200000000000001
118,2003,1.35,1.35,12000183,0.075
118,2004,1.49,1.49,12301837,0.07400000000000001
118,2005,1.53,1.53,12625950,0.07200000000000001
118,2006,1.56,1.56,12973693,0.071
118,2007,1.59,1.59,13341808,0.073
118,2008,1.73,1.73,13727899,0.079
118,2009,1.72,1.72,14128161,0.077
118,2010,1.96,1.96,14539609,0.07
118,2011,2.0,2.0,14962118,0.076
118,2012,2.09,2.09,15396010,0.07400000000000001
118,2013,2.1,2.1,15839287,0.073
118,2014,2.21,2.21,16289550,0.063
118,2015,2.21,2.21,16745305,0.067
118,2016,2.19,2.19,17205254,0.076
118,2017,2.08,2.08,17670194,0.077
118,2018,1.63,1.63,18143214,0.086
118,2019,1.58,1.58,18628748,0.085
118,2020,1.59,1.59,19129956,0.073
119,1980,0.0,0.0,13798094,2.032
119,1981,0.0,0.0,14134060,2.185
119,1982,0.0,0.0,14471215,2.117
119,1983,0.0,0.0,14819430,2.568
119,1984,0.0,0.0,15192300,2.29
119,1985,0.0,14.944,15598924,2.329
119,1986,0.0,16.131,16043736,2.5
119,1987,0.0,17.421,16522004,2.474
119,1988,0.0,19.352,17022470,2.518
119,1989,0.0,21.515,17528960,2.857
119,1990,0.0,23.016,18029824,3.01
119,1991,0.0,26.552,18519942,3.552
119,1992,0.0,31.381,19002660,3.84
119,1993,0.0,34.876999999999995,19484900,4.4510000000000005
119,1994,0.0,39.754,19977508,4.537
119,1995,0.0,46.575,20487604,5.561
119,1996,0.0,53.409,21017620,5.398
119,1997,0.0,59.935,21562790,5.662000000000001
119,1998,0.0,64.141,22114646,5.166
119,1999,0.0,68.17,22661292,4.779
119,2000,70.45,69.905,23194252,5.441
119,2001,76.26,75.77600000000002,23709116,5.651
119,2002,80.52,80.88,24208390,5.582000000000002
119,2003,82.66,83.3,24698820,6.3370000000000015
119,2004,95.5,96.06,25190646,6.792000000000002
119,2005,96.16,98.75,25690616,7.058
119,2006,100.93,103.994,26201954,6.823
119,2007,105.98,108.539,26720368,6.8279999999999985
119,2008,113.14,113.823,27236004,7.416
119,2009,115.85,116.11399999999999,27735038,7.237
119,2010,124.63,125.045,28208028,7.655
119,2011,127.39,127.069,28650962,7.574
119,2012,134.08,134.077,29068190,7.404
119,2013,141.09,140.985,29468924,8.229
119,2014,147.48,147.461,29866606,8.198
119,2015,150.12,150.123,30270964,7.659
119,2016,155.99,156.665,30684652,8.166
119,2017,159.52,160.634,31104654,8.055
119,2018,169.09,170.578,31528034,8.634
119,2019,170.89,178.493,31949790,8.722000000000001
119,2020,165.94,169.505,32365998,8.423
119,2021,167.99,177.24599999999995,32776196,0.0
120,1980,0.0,0.0,158271,0.278
120,1981,0.0,0.0,163821,0.29100000000000004
120,1982,0.0,0.0,169849,0.28
120,1983,0.0,0.0,176255,0.29100000000000004
120,1984,0.0,0.0,182848,0.321
120,1985,0.0,0.0,189540,0.348
120,1986,0.0,0.0,196262,0.411
120,1987,0.0,0.0,203024,0.397
120,1988,0.0,0.0,209787,0.454
120,1989,0.0,0.0,216502,0.575
120,1990,0.0,0.0,223159,0.772
120,1991,0.0,0.0,229743,0.67
120,1992,0.0,0.0,236271,0.977
120,1993,0.0,0.0,242596,0.816
120,1994,0.0,0.0,248582,0.7959999999999999
120,1995,0.0,0.0,254144,0.98
120,1996,0.0,0.0,259178,1.117
120,1997,0.0,0.0,263836,1.25
120,1998,0.0,0.0,268445,1.119
120,1999,0.0,0.0,273522,1.54
120,2000,0.1,0.1,279396,1.6130000000000002
120,2001,0.11,0.11,286309,1.612
120,2002,0.12,0.12,294185,2.018
120,2003,0.13,0.13,302681,1.67
120,2004,0.15,0.15,311265,2.142
120,2005,0.17,0.17,319604,1.88
120,2006,0.2,0.2,327489,2.316
120,2007,0.23,0.23,335172,2.3280000000000003
120,2008,0.26,0.26,343448,2.454
120,2009,0.28,0.28,353391,2.499
120,2010,0.34,0.34,365730,2.555
120,2011,0.36,0.36,380493,2.59
120,2012,0.39,0.39,397231,2.795
120,2013,0.4,0.4,415592,2.627
120,2014,0.5,0.5,435018,3.024
120,2015,0.56,0.56,454914,2.883
120,2016,0.6,0.6,475505,3.0210000000000004
120,2017,0.6,0.6,496398,3.048
120,2018,0.61,0.61,515703,3.375
120,2019,0.61,0.61,530957,3.379
120,2020,0.57,0.57,540542,3.324
121,1980,0.0,0.0,7090124,0.055
121,1981,0.0,0.0,7234725,0.055
121,1982,0.0,0.0,7388670,0.049
121,1983,0.0,0.0,7545163,0.055
121,1984,0.0,0.0,7694857,0.056
121,1985,0.0,0.0,7831888,0.052000000000000005
121,1986,0.0,0.0,7952863,0.048
121,1987,0.0,0.0,8062216,0.044
121,1988,0.0,0.0,8171525,0.047
121,1989,0.0,0.0,8296919,0.05
121,1990,0.0,0.0,8449915,0.05
121,1991,0.0,0.0,8635528,0.049
121,1992,0.0,0.0,8850334,0.052000000000000005
121,1993,0.0,0.0,9087173,0.055
121,1994,0.0,0.0,9334893,0.059
121,1995,0.0,0.0,9585660,0.062
121,1996,0.0,0.0,9837575,0.066
121,1997,0.0,0.0,10094363,0.07200000000000001
121,1998,0.0,0.0,10360564,0.09
121,1999,0.0,0.0,10642937,0.091
121,2000,0.39,0.39,10946448,0.097
121,2001,0.4,0.4,11271603,0.103
121,2002,0.41,0.41,11616890,0.104
121,2003,0.43,0.43,11982692,0.104
121,2004,0.46,0.46,12369078,0.114
121,2005,0.78,0.78,12775509,0.114
121,2006,0.84,0.84,13203378,0.116
121,2007,0.83,0.83,13651455,0.131
121,2008,1.0,1.0,14113578,0.139
121,2009,1.12,1.12,14581427,0.129
121,2010,1.31,1.71,15049352,0.139
121,2011,1.48,1.9,15514593,0.147
121,2012,1.81,2.26,15979492,0.152
121,2013,2.18,2.28,16449854,0.16699999999999998
121,2014,2.11,2.36,16934212,0.183
121,2015,2.15,2.32,17438772,0.188
121,2016,2.25,2.77,17965448,0.185
121,2017,2.82,3.29,18512430,0.191
121,2018,3.16,3.53,19077756,0.192
121,2019,2.97,3.32,19658024,0.188
121,2020,2.85,3.2,20250834,0.16699999999999998
122,1980,0.0,0.0,331494,3.084
122,1981,0.0,0.0,334115,3.422
122,1982,0.0,0.0,336964,3.893
122,1983,0.0,0.0,339984,2.931
122,1984,0.0,0.0,343096,3.973
122,1985,0.0,0.0,346254,3.46
122,1986,0.0,0.0,349431,4.247
122,1987,0.0,0.0,352617,5.257999999999999
122,1988,0.0,0.0,355796,5.654
122,1989,0.0,0.0,358935,6.042999999999998
122,1990,1.11,1.11,362017,6.653
122,1991,1.42,1.42,364991,6.1789999999999985
122,1992,1.49,1.49,367890,6.292000000000002
122,1993,1.5,1.5,370774,7.797999999999999
122,1994,1.54,1.54,373754,7.143
122,1995,1.63,1.63,376893,6.528
122,1996,1.66,1.66,380259,6.7810000000000015
122,1997,1.69,1.69,383756,6.739
122,1998,1.72,1.72,387282,6.572
122,1999,1.85,1.85,390626,6.727
122,2000,1.92,1.92,393649,6.466
122,2001,1.94,1.94,396324,6.725
122,2002,2.05,2.05,398720,6.79
122,2003,2.24,2.24,400858,7.432
122,2004,2.22,2.22,402820,7.066
122,2005,2.24,2.24,404659,6.559
122,2006,2.26,2.26,406330,6.561
122,2007,2.3,2.3,407854,6.714
122,2008,2.31,2.31,409493,6.709
122,2009,2.17,2.17,411559,6.154
122,2010,2.11,2.11,414257,6.227
122,2011,2.17,2.17,417720,6.169
122,2012,2.3,2.3,421809,6.544
122,2013,2.26,2.26,426144,5.7360000000000015
122,2014,2.25,2.25,430190,5.691
122,2015,2.35,1.3,433559,4.016
122,2016,2.39,0.86,436099,3.2230000000000003
122,2017,2.51,1.65,437935,3.5610000000000004
122,2018,2.59,1.97,439255,3.502
122,2019,2.72,2.08,440377,3.79
122,2020,2.54,2.12,441539,3.612
122,2021,2.98,2.46,442790,0.0
123,1980,0.0,0.0,325448,2.128
123,1981,0.0,0.0,326987,2.14
123,1982,0.0,0.0,329451,2.436
123,1983,0.0,0.0,332601,2.776
123,1984,0.0,0.0,336166,4.12
123,1985,0.0,0.0,339881,3.266
123,1986,0.0,0.0,343744,3.699
123,1987,0.0,0.0,347754,4.436
123,1988,0.0,0.0,351708,4.636
123,1989,0.0,0.0,355340,4.001
123,1990,0.0,0.0,358457,4.7189999999999985
123,1991,0.0,0.0,360892,4.359
123,1992,0.0,0.0,362756,4.7780000000000005
123,1993,0.0,0.0,364374,5.113
123,1994,0.0,0.0,366254,5.457999999999998
123,1995,0.0,0.0,368728,5.482
123,1996,0.0,0.0,371913,5.381
123,1997,0.0,0.0,375640,5.252999999999999
123,1998,0.0,0.0,379639,4.638
123,1999,0.0,0.0,383527,4.949
123,2000,1.05,1.05,387016,5.073
123,2001,1.2,1.2,389984,5.136
123,2002,1.25,1.25,392500,5.167000000000002
123,2003,1.3,1.3,394534,5.527
123,2004,1.34,1.34,396106,5.824
123,2005,1.4,1.4,397191,6.146
123,2006,1.46,1.46,397850,5.978
123,2007,1.51,1.51,398048,5.394
123,2008,1.55,1.55,397664,5.4289999999999985
123,2009,1.59,1.59,396561,5.794
123,2010,1.52,1.52,394666,5.818
123,2011,1.46,1.46,391886,5.877000000000002
123,2012,1.44,1.44,388366,5.865
123,2013,1.43,1.43,384581,5.8039999999999985
123,2014,1.41,1.41,381142,5.848
123,2015,1.42,1.42,378483,5.983
123,2016,1.44,1.44,376789,6.147
123,2017,1.45,1.45,375946,6.0470000000000015
123,2018,1.54,1.54,375672,5.997000000000001
123,2019,1.6,1.6,375557,6.252999999999999
123,2020,1.53,1.53,375265,6.257999999999999
124,1980,0.0,0.0,1540644,0.409
124,1981,0.0,0.0,1586496,0.399
124,1982,0.0,0.0,1633655,0.54
124,1983,0.0,0.0,1681859,0.5579999999999999
124,1984,0.0,0.0,1730737,0.504
124,1985,0.0,0.0,1780033,0.368
124,1986,0.0,0.0,1829678,0.204
124,1987,0.0,0.0,1879756,1.725
124,1988,0.0,0.0,1930427,1.649
124,1989,0.0,0.0,1981902,1.414
124,1990,0.0,0.0,2034347,0.42
124,1991,0.0,0.0,2087914,0.416
124,1992,0.0,0.0,2142645,0.422
124,1993,0.0,0.0,2198538,0.422
124,1994,0.0,0.0,2255520,0.424
124,1995,0.0,0.0,2313630,0.439
124,1996,0.0,0.0,2372900,0.448
124,1997,0.0,0.0,2433567,0.443
124,1998,0.0,0.0,2496217,0.429
124,1999,0.0,0.0,2561584,0.428
124,2000,0.23,0.23,2630217,0.424
124,2001,0.27,0.27,2702405,0.434
124,2002,0.5,0.5,2778097,0.45
124,2003,0.47,0.47,2857150,0.451
124,2004,0.51,0.51,2939246,0.471
124,2005,0.5,0.5,3024198,0.475
124,2006,0.45,0.45,3111908,0.457
124,2007,0.47,0.47,3202512,0.511
124,2008,0.55,0.55,3296237,0.5379999999999999
124,2009,0.58,0.58,3393408,0.578
124,2010,0.64,0.64,3494200,0.561
124,2011,0.83,0.83,3598646,0.586
124,2012,0.91,0.91,3706555,0.629
124,2013,0.94,0.94,3817497,0.536
124,2014,0.98,0.98,3930894,0.636
124,2015,1.14,1.14,4046304,0.723
124,2016,1.21,1.21,4163532,0.609
124,2017,1.51,1.51,4282582,0.833
124,2018,1.69,1.69,4403312,0.833
124,2019,1.82,1.82,4525698,0.8170000000000001
124,2020,1.76,1.76,4649660,0.726
125,1980,0.0,0.0,966039,0.611
125,1981,0.0,0.0,978071,0.5539999999999999
125,1982,0.0,0.0,988889,0.508
125,1983,0.0,0.0,998620,0.598
125,1984,0.0,0.0,1007502,0.622
125,1985,0.0,0.0,1015764,0.696
125,1986,0.0,0.0,1023278,0.7809999999999999
125,1987,0.0,0.0,1030176,0.903
125,1988,0.0,0.0,1037253,0.823
125,1989,0.0,0.0,1045584,1.006
125,1990,0.0,0.0,1055869,1.385
125,1991,0.0,0.0,1068433,1.423
125,1992,0.0,0.0,1082948,1.577
125,1993,0.0,0.0,1098604,1.614
125,1994,0.0,0.0,1114146,1.457
125,1995,0.0,0.0,1128676,1.62
125,1996,0.0,0.0,1141952,1.707
125,1997,0.0,0.0,1154141,1.73
125,1998,0.0,0.0,1165292,1.861
125,1999,0.0,0.0,1175571,2.063
125,2000,1.67,1.67,1185147,2.269
125,2001,1.8,1.8,1193911,2.397
125,2002,1.84,1.84,1201805,2.399
125,2003,1.98,1.98,1208992,2.531
125,2004,2.05,2.05,1215668,2.541
125,2005,2.14,2.14,1222010,2.696
125,2006,2.21,2.21,1228089,2.954
125,2007,2.33,2.33,1233890,2.987
125,2008,2.44,2.44,1239262,3.039
125,2009,2.46,2.46,1243996,2.9810000000000003
125,2010,2.56,2.56,1247953,3.136
125,2011,2.59,2.59,1251074,3.131
125,2012,2.65,2.65,1253489,3.1630000000000003
125,2013,2.74,2.74,1255458,3.24
125,2014,2.8,2.8,1257351,3.345
125,2015,2.85,2.85,1259457,3.343
125,2016,2.9,2.9,1261870,3.444
125,2017,2.96,2.96,1264497,3.587
125,2018,2.97,2.97,1267184,3.562
125,2019,3.08,3.08,1269670,3.448
125,2020,2.74,2.74,1271767,3.129
126,1980,0.0,0.0,67761368,3.951
126,1981,0.0,0.0,69407624,4.088
126,1982,0.0,0.0,71058648,4.277
126,1983,0.0,0.0,72709304,3.818
126,1984,0.0,0.0,74352632,3.721
126,1985,0.0,96.208,75983488,3.782
126,1986,0.0,99.59,77599104,3.781
126,1987,0.0,106.165,79200080,3.864
126,1988,0.0,112.23100000000001,80788728,3.784
126,1989,0.0,120.04700000000001,82368928,3.927
126,1990,0.0,117.59200000000001,83943136,3.777
126,1991,0.0,128.571,85512616,3.861
126,1992,0.0,132.276,87075136,3.822
126,1993,0.0,134.643,88625440,3.815
126,1994,0.0,146.128,90156400,3.899
126,1995,0.0,150.356,91663288,3.618
126,1996,0.0,156.591,93147048,3.712
126,1997,0.0,166.748,94611008,3.896
126,1998,0.0,181.05900000000003,96056312,4.043
126,1999,0.0,189.979,97484824,4.006
126,2000,194.99,203.628,98899840,4.005
126,2001,201.24,210.21200000000002,100298152,4.095
126,2002,204.94,215.722,101684768,4.051
126,2003,201.67,224.903,103081024,4.247
126,2004,219.31,235.39700000000002,104514936,4.199
126,2005,229.7,247.97099999999998,106005192,4.377
126,2006,236.01,256.225,107560160,4.431
126,2007,242.75,263.25,109170496,4.395
126,2008,245.99,269.3,110815272,4.449
126,2009,244.55,267.754,112463880,4.232
126,2010,260.54,275.567,114092960,4.065
126,2011,286.11,292.143,115695472,4.185
126,2012,292.29,296.39599999999996,117274160,4.232
126,2013,281.84,297.118,118827160,4.125
126,2014,285.93,303.316,120355144,3.998
126,2015,294.34,310.35,121858248,3.955
126,2016,303.92,319.441,123333384,3.915
126,2017,306.29,325.122,124777328,3.685
126,2018,319.59,335.055,126190784,3.608
126,2019,317.17,344.579,127575528,3.414
126,2020,309.45,325.726,128932752,2.769
126,2021,320.62,336.029,130262216,0.0
127,1980,0.0,0.0,72936,0.0
127,1981,0.0,0.0,75422,0.0
127,1982,0.0,0.0,78015,0.0
127,1983,0.0,0.0,80630,0.0
127,1984,0.0,0.0,83192,0.0
127,1985,0.0,0.0,85641,0.0
127,1986,0.0,0.0,87904,0.0
127,1987,0.0,0.0,89985,0.0
127,1988,0.0,0.0,91984,0.0
127,1989,0.0,0.0,94062,0.0
127,1990,0.0,0.0,96304,0.0
127,1991,0.0,0.0,98779,0.0
127,1992,0.0,0.0,101386,1.012
127,1993,0.0,0.0,103901,0.987
127,1994,0.0,0.0,106030,1.002
127,1995,0.0,0.0,107535,1.056
127,1996,0.0,0.0,108311,1.0490000000000002
127,1997,0.0,0.0,108473,1.115
127,1998,0.0,0.0,108206,1.117
127,1999,0.0,0.0,107769,1.156
127,2000,0.0,0.0,107405,1.194
127,2001,0.0,0.0,107170,1.3330000000000002
127,2002,0.0,0.0,107027,1.267
127,2003,0.0,0.0,106902,1.371
127,2004,0.0,0.0,106624,1.34
127,2005,0.0,0.0,106135,1.139
127,2006,0.0,0.0,105374,1.148
127,2007,0.0,0.0,104442,1.263
127,2008,0.0,0.0,103549,1.062
127,2009,0.0,0.0,102971,1.423
127,2010,0.0,0.0,102916,0.997
127,2011,0.0,0.0,103448,1.133
127,2012,0.0,0.0,104506,1.192
127,2013,0.0,0.0,105922,1.28
127,2014,0.0,0.0,107444,1.262
127,2015,0.0,0.0,108886,1.3119999999999998
127,2016,0.0,0.0,110215,1.296
127,2017,0.0,0.0,111461,1.2819999999999998
127,2018,0.0,0.0,112640,1.269
127,2019,0.0,0.0,113811,1.294
128,1992,0.0,0.0,4376804,4.793
128,1993,0.0,0.0,4371155,3.625
128,1994,0.0,0.0,4358790,2.8510000000000004
128,1995,0.0,0.0,4340602,2.628
128,1996,0.0,0.0,4316225,2.708
128,1997,0.0,0.0,4286477,1.703
128,1998,0.0,0.0,4254835,1.514
128,1999,0.0,0.0,4225835,1.108
128,2000,7.11,5.31,4202659,0.85
128,2001,7.14,5.64,4187097,0.904
128,2002,7.68,5.44,4178228,0.97
128,2003,9.07,5.62,4173276,1.055
128,2004,8.41,5.47,4167962,1.107
128,2005,8.78,5.64,4159296,1.187
128,2006,9.25,5.74,4146264,1.213
128,2007,7.48,4.55,4130129,1.205
128,2008,7.64,4.68,4112886,1.262
128,2009,6.3,4.84,4097515,1.108
128,2010,4.1,1.07,4086090,1.182
128,2011,4.17,1.02,4079167,1.212
128,2012,4.21,0.93,4075804,1.169
128,2013,4.24,0.91,4074585,1.202
128,2014,4.3,0.96,4073407,1.168
128,2015,4.25,0.93,4070705,1.175
128,2016,4.23,0.9,4066013,1.206
128,2017,4.31,0.9,4059687,1.286
128,2018,4.45,0.95,4051950,1.341
128,2019,4.43,0.93,4043258,1.275
128,2020,5.05,4.42,4033963,1.276
128,2021,5.51,4.89,4024025,0.0
129,1980,0.0,0.0,1689622,4.057
129,1981,0.0,0.0,1733475,3.816
129,1982,0.0,0.0,1777727,3.776
129,1983,0.0,0.0,1823214,3.822
129,1984,0.0,0.0,1871089,3.434
129,1985,0.0,0.0,1921889,4.682
129,1986,0.0,0.0,1976313,4.855
129,1987,0.0,0.0,2033351,5.155
129,1988,0.0,0.0,2089709,5.5
129,1989,0.0,0.0,2141005,4.885
129,1990,0.0,0.0,2184139,4.5280000000000005
129,1991,0.0,0.0,2217918,5.465
129,1992,0.0,0.0,2243495,4.9
129,1993,0.0,0.0,2263196,4.093
129,1994,0.0,0.0,2280475,3.4760000000000004
129,1995,0.0,0.0,2298017,3.438
129,1996,0.0,0.0,2316571,3.463
129,1997,0.0,0.0,2335744,3.292
129,1998,0.0,0.0,2355667,3.263
129,1999,0.0,0.0,2376228,3.1710000000000003
129,2000,2.98,2.82,2397417,3.123
129,2001,3.07,2.89,2419594,3.253
129,2002,3.14,2.99,2443261,3.382
129,2003,3.18,3.02,2468765,3.244
129,2004,3.35,3.19,2496394,3.4330000000000003
129,2005,3.46,3.3,2526429,3.394
129,2006,3.65,3.43,2558854,3.676
129,2007,3.8,3.6,2593819,4.657
129,2008,4.09,3.91,2631899,4.566
129,2009,4.08,3.94,2673794,4.89
129,2010,4.3,4.06,2719902,5.081
129,2011,4.52,4.27,2770357,7.734
129,2012,4.87,4.53,2824698,12.402
129,2013,5.9,4.72,2881783,15.115
129,2014,6.39,5.07,2940111,10.063
129,2015,6.57,5.19,2998433,7.752000000000002
129,2016,6.74,5.33,3056358,8.287
129,2017,7.07,5.52,3113788,11.004
129,2018,7.76,6.12,3170214,14.995
129,2019,8.23,6.53,3225166,27.5
129,2020,8.47,6.77,3278292,26.978
129,2021,9.4,7.7,3329282,0.0
130,2005,4.66,2.87,616388,2.84
130,2006,4.82,2.95,617863,3.339
130,2007,4.73,2.14,619554,3.318
130,2008,4.61,2.83,621312,4.1930000000000005
130,2009,3.81,2.76,622933,2.7
130,2010,4.02,4.02,624279,3.88
130,2011,4.21,2.65,625271,3.85
130,2012,4.06,2.85,625931,3.536
130,2013,3.6,3.94,626342,3.434
130,2014,3.43,3.17,626650,3.362
130,2015,3.52,3.0,626957,3.571
130,2016,3.44,3.14,627271,3.213
130,2017,3.6,2.48,627563,3.3510000000000004
130,2018,3.6,3.8,627803,3.823
130,2019,3.67,3.42,627988,4.212
130,2020,3.4,3.23,628062,3.678
130,2021,2.14,3.65,628051,0.0
131,1980,0.0,0.0,11607,1.263
131,1981,0.0,0.0,11482,1.596
131,1982,0.0,0.0,11299,1.621
131,1983,0.0,0.0,11106,1.98
131,1984,0.0,0.0,10925,2.012
131,1985,0.0,0.0,10787,2.378
131,1986,0.0,0.0,10704,2.738
131,1987,0.0,0.0,10666,2.748
131,1988,0.0,0.0,10632,2.757
131,1989,0.0,0.0,10623,2.759
131,1990,0.0,0.0,10616,2.761
131,1991,0.0,0.0,10627,2.758
131,1992,0.0,0.0,10659,2.75
131,1993,0.0,0.0,10598,2.766
131,1994,0.0,0.0,10362,3.182
131,1995,0.0,0.0,9848,3.3480000000000003
131,1996,0.0,0.0,9014,4.065
131,1997,0.0,0.0,7927,4.16
131,1998,0.0,0.0,6745,4.346
131,1999,0.0,0.0,5693,6.436
131,2000,0.01,0.01,4925,5.207999999999998
131,2001,0.01,0.01,4528,5.664
131,2002,0.02,0.02,4431,10.75
131,2003,0.02,0.02,4533,8.083
131,2004,0.02,0.02,4703,10.128
131,2005,0.02,0.02,4842,8.324
131,2006,0.02,0.02,4890,8.242
131,2007,0.02,0.02,4916,8.198
131,2008,0.02,0.02,4906,9.709
131,2009,0.02,0.02,4891,8.99
131,2010,0.02,0.02,4895,12.725
131,2011,0.02,0.02,4913,8.204
131,2012,0.02,0.02,4930,8.918
131,2013,0.02,0.02,4932,10.401
131,2014,0.02,0.02,4952,9.619
131,2015,0.02,0.02,4966,11.805
131,2016,0.02,0.02,4978,5.888
131,2017,0.02,0.02,4989,5.875
131,2018,0.02,0.02,4993,5.871
131,2019,0.02,0.02,4991,5.732
131,2020,0.01,0.01,4999,5.065
132,1980,0.0,0.0,19990006,0.7909999999999999
132,1981,0.0,0.0,20479708,0.768
132,1982,0.0,0.0,20984024,0.8059999999999999
132,1983,0.0,0.0,21495088,0.82
132,1984,0.0,0.0,22002640,0.802
132,1985,0.0,7.345,22499112,0.7859999999999999
132,1986,0.0,7.7639999999999985,22980334,0.813
132,1987,0.0,8.001,23447256,0.8490000000000001
132,1988,0.0,8.984,23903592,0.8759999999999999
132,1989,0.0,9.024,24355624,0.93
132,1990,0.0,9.628,24807460,0.899
132,1991,0.0,9.205,25260406,0.938
132,1992,0.0,9.719,25711410,0.962
132,1993,0.0,9.91,26155204,1.024
132,1994,0.0,11.47,26584472,1.058
132,1995,0.0,12.092,26994256,1.065
132,1996,0.0,12.538,27383472,1.078
132,1997,0.0,13.593,27754572,1.08
132,1998,0.0,12.968,28110448,1.099
132,1999,0.0,12.895,28455504,1.124
132,2000,14.13,12.863,28793672,1.153
132,2001,15.65,15.046,29126322,1.264
132,2002,16.51,15.228,29454766,1.267
132,2003,17.9,16.52,29782884,1.228
132,2004,19.01,17.572,30115196,1.402
132,2005,19.57,19.723,30455562,1.466
132,2006,21.27,20.451,30804690,1.501
132,2007,22.79,20.313,31163670,1.57
132,2008,23.9,20.991,31536806,1.629
132,2009,24.64,21.655,31929088,1.5930000000000002
132,2010,26.41,23.683000000000003,32343384,1.681
132,2011,28.27,25.355999999999998,32781860,1.6740000000000002
132,2012,30.68,27.659000000000002,33241898,1.713
132,2013,30.77,28.121,33715704,1.679
132,2014,32.24,29.278000000000002,34192360,1.672
132,2015,32.97,30.320999999999998,34663608,1.689
132,2016,33.63,30.715999999999998,35126272,1.664
132,2017,35.38,31.631,35581256,1.732
132,2018,35.14,34.442,36029088,1.729
132,2019,36.3,40.148,36471764,1.87
132,2020,35.7,38.472,36910560,1.7480000000000002
132,2021,0.0,41.025,37344784,0.0
133,1980,0.0,0.0,11630194,0.275
133,1981,0.0,0.0,11913085,0.208
133,1982,0.0,0.0,12189817,0.207
133,1983,0.0,0.0,12439773,0.157
133,1984,0.0,0.0,12636120,0.12
133,1985,0.0,0.0,12764385,0.08900000000000001
133,1986,0.0,0.0,12808566,0.076
133,1987,0.0,0.0,12786353,0.076
133,1988,0.0,0.0,12758003,0.079
133,1989,0.0,0.0,12805950,0.081
133,1990,0.0,0.0,12987292,0.076
133,1991,0.0,0.0,13328029,0.071
133,1992,0.0,0.0,13805999,0.075
133,1993,0.0,0.0,14370950,0.083
133,1994,0.0,0.0,14948050,0.07200000000000001
133,1995,0.0,0.0,15483277,0.07200000000000001
133,1996,0.0,0.0,15960445,0.068
133,1997,0.0,0.0,16397176,0.071
133,1998,0.0,0.0,16813946,0.066
133,1999,0.0,0.0,17244176,0.068
133,2000,5.14,9.61,17711926,0.075
133,2001,8.27,11.77,18221884,0.085
133,2002,7.15,12.62,18764146,0.08199999999999999
133,2003,9.58,10.84,19331098,0.096
133,2004,10.5,11.63,19910548,0.094
133,2005,10.78,13.19,20493928,0.086
133,2006,11.64,14.63,21080108,0.091
133,2007,12.42,15.96,21673318,0.101
133,2008,11.58,15.02,22276596,0.098
133,2009,12.0,16.83,22894718,0.106
133,2010,13.01,16.55,23531566,0.112
133,2011,13.56,16.73,24187500,0.128
133,2012,13.63,15.07,24862674,0.12
133,2013,14.08,14.78,25560752,0.14
133,2014,15.01,17.56,26286192,0.3
133,2015,18.67,19.68,27042002,0.233
133,2016,16.75,18.53,27829930,0.293
133,2017,16.71,16.79,28649008,0.29
133,2018,16.99,16.83,29496010,0.234
133,2019,15.5,17.99,30366042,0.24
133,2020,15.31,17.8,31255436,0.21
134,1980,0.0,0.0,34224316,0.161
134,1981,0.0,0.0,34976464,0.161
134,1982,0.0,0.0,35734272,0.156
134,1983,0.0,0.0,36491804,0.158
134,1984,0.0,0.0,37241532,0.17600000000000002
134,1985,0.0,0.0,37977084,0.17600000000000002
134,1986,0.0,0.0,38698484,0.175
134,1987,0.0,0.0,39404352,0.126
