idCountry,idPrimaryFuel,namePlant,latitude,longitude
10,8,Kununurra,-15.7796,128.7395
10,4,Kwinana,-32.197,115.7759
10,4,Kwinana (Alcoa Refinery),-32.1946,115.7797
10,4,Kwinana Cogeneration,-32.2225,115.7661
10,4,Kwinana High Efficiency Gas Turbine Plant,-32.1973,115.7754
10,4,Kwinana NewGen,-32.202,115.7728
10,4,Kwinana Swift,-32.2243,115.7783
10,4,Ladbroke Grove,-37.4567,140.7827
10,17,Lake Bonney Stage 1 Wind Farm,-37.7815,140.4058
10,17,Lake Bonney Stage 2 Wind Farm,-37.8149,140.4195
10,17,Lake Bonney Stage 3 Wind Farm,-37.7505,140.393
10,13,Lake Cargelligo CSP,-33.311,146.4092
10,6,Lake Echo,-42.2537,146.6207
10,6,Lake Glenmaggie,-37.9047,146.8011
10,6,Lake Keepit,-30.8792,150.4914
10,6,Lake William Hovell,-36.9129,146.3921
10,13,Lakeland QLD,-15.869,144.862
10,15,Landfill Management Services Shoal Bay,-12.3892,130.9254
10,8,Laverton,-28.6216,122.3965
10,8,Laverton (Granny Smith Gold Mine),-28.8096,122.415
10,4,Laverton North,-37.8416,144.7887
10,4,Leichhardt,-20.7835,139.4864
10,4,Leinster Nickel Mine,-27.8141,120.699
10,6,Lemonthyme,-41.6038,146.139
10,17,Leonards Hill,-37.4271,144.1222
10,4,Leonora,-28.8811,121.3213
10,6,Liapootah,-42.3763,146.5099
10,2,Liddell,-32.3713,150.9776
10,13,Liddell Solar Thermal,-32.3761,150.9797
10,13,Lilyvale Solar Farm,-23.0875,148.439
10,17,Lincoln Gap,-32.5645,137.5572
10,4,Longford,-38.2236,147.1657
10,8,Lonsdale,-35.1097,138.491
10,6,Lower Lake Margaret,-42.0147,145.5261
10,6,Lower Rubicon,-37.3027,145.8458
10,2,Loy Yang A,-38.2536,146.5746
10,2,Loy Yang B,-38.2564,146.5864
10,15,Lucas Heights I,-34.0293,151.0021
10,15,Lucas Heights II,-34.0481,150.9739
10,17,Macarthur Wind Farm,-38.0648,142.1844
10,4,Mackay,-21.1446,149.1591
10,6,Mackintosh,-41.6997,145.6461
10,1,Macknade Sugar Mill,-18.589,146.258
10,15,Mandurah,-32.5079,115.759
10,13,Manildra Solar Farm,-33.1733,148.718
10,8,Marble Bar Diesel Backup,-21.1649,119.7419
10,1,Maryborough,-25.5476,152.7171
10,1,Maryvale Mill,-38.1809,146.4479
10,4,McArthur River Mine,-16.4335,136.0935
10,6,McKay Creek (Mount Beauty Hydro Scheme),-36.8584,147.2345
10,6,Meadowbank,-42.6112,146.8457
10,8,Meekatharra,-26.5952,118.483
10,4,Melbourne,-37.8086,144.9685
10,4,Merredin,-31.5423,118.227
10,4,Mica Creek,-20.7776,139.4906
10,2,Millmerran,-27.9615,151.2789
10,4,Mintaro,-33.9031,138.7383
10,17,Moorabool North Wind Farm,-37.655,144.1913
10,17,Moorabool South Wind Farm,-37.7402,144.1622
10,4,Moranbah,-21.9851,148.0246
10,4,Moranbah North,-21.8967,147.9507
10,13,Moree,-29.5722,149.8669
10,15,Mornington,-38.3916,144.8553
10,4,Mortlake,-38.0632,142.6675
10,17,Mortons Lane Wind Farm,-37.8413,142.4653
10,4,Mount Keith Nickel Mine,-27.2146,120.548
10,4,Mount Magnet,-28.0871,117.8327
10,17,Mount Millar Wind Farm,-33.6255,136.7039
10,8,Mount Stuart,-19.338,146.8512
10,1,Mt Gambier,-37.8388,140.8057
10,17,Mt Gellibrand Wind Farm,-38.2587,143.8019
10,17,Mt Mercer Wind Farm,-37.8317,143.8892
10,2,Mt Piper,-33.3589,150.0313
10,15,Mugga Lane,-35.3953,149.1458
10,13,Mugga Lane Solar Park,-35.3989,149.146
10,2,Muja C,-33.446,116.3062
10,2,Muja D,-33.4464,116.3074
10,1,Mulgrave,-17.0932,145.7887
10,17,Mumbida Wind Farm,-28.9918,114.9599
10,4,Mungarra,-28.8893,115.1177
10,4,Mungullah,-24.8911,113.7095
10,2,Munmorah,-33.2117,151.5418
10,17,Murra Warra Wind Farm,-36.4333,142.3182
10,6,Murray 1,-36.2467,148.1901
10,6,Murray 2,-36.2423,148.1362
10,4,Murrin Murrin (Nickel Mine),-28.9238,121.3293
10,17,Musselroe,-40.7798,148.0097
10,1,Narrogin Bioenergy Plant,-32.9521,117.1916
10,13,Narromine,-32.224,148.256
10,4,Neerabup,-31.6712,115.8021
10,4,Newman Iron Ore Mine,-23.3443,119.7086
10,4,Newport,-37.8415,144.8942
10,8,Nhulunbuy,-12.1889,136.6872
10,6,Nieterana,-42.2686,146.2629
10,8,Nine Network,-33.811,151.1966
10,15,Noranda,-31.8654,115.8773
10,13,Normanton,-17.681,141.05
10,8,Norseman Mine,-32.1963,121.7943
10,17,North Brown Hill  Wind Farm,-33.3093,138.7296
10,4,North Sydney,-33.8398,151.2069
10,13,Northam,-31.652,116.711
10,13,Numurkah Solar Farm,-36.1592,145.4746
10,6,Nymboida,-29.9257,152.7417
10,13,Nyngan Solar Plant,-31.5527,147.0854
10,4,Oakey,-27.4183,151.6797
10,13,Oakey 1,-27.406,151.647
10,13,Oakey 2,-27.412,151.655
10,17,Oakland Hills Wind Farm,-37.6871,142.5467
10,6,Oaky,-30.5751,152.069
10,4,Oaky Creek,-22.9878,148.5817
10,4,Onslow,-21.6582,115.099
10,6,Ord River,-16.1201,128.7383
10,4,Osborne,-34.798,138.5079
10,4,Owen Springs,-23.8636,133.8255
10,6,Paloona,-41.2826,146.249
10,4,Paraburdoo,-23.2233,117.6133
10,4,Paraburdoo (Standby),-23.2238,117.6137
10,13,Parkes Solar Farm,-33.1027,148.075
10,15,Pedler Creek,-35.2023,138.5021
10,4,Pelican Point,-34.765,138.5053
10,13,Perth Zoo,-31.9767,115.8548
10,13,Peterborough SA,-32.945,138.905
10,6,Pindari,-29.3886,151.2442
10,4,Pine Creek,-13.7856,131.8624
10,4,Pinjar,-31.5568,115.8204
10,4,Pinjarra Bauxite Mine and Alumina Refinery,-32.6473,115.9469
10,1,Pioneer Sugar Mill,-19.5575,147.3308
10,1,Plane Creek Sugar Mill,-21.4282,149.2159
10,4,Plutonic Gold Mine,-25.311,119.4508
10,6,Poatina,-41.8115,146.9192
10,4,Port Hedland,-20.4283,118.5498
10,4,Port Hedland (Smaller),-20.3782,118.5384
10,8,Port Lincoln,-34.7003,135.8044
10,8,Port Stanvac,-35.1104,138.4915
10,1,Proserpine Sugar Mill,-20.3985,148.5797
10,4,Quarantine,-34.7793,138.5224
10,1,Racecourse Mill,-21.1635,149.1344
10,8,Ravensthorpe,-33.61,120.36
10,15,Red Hill,-31.8317,116.0992
10,2,Redbank,-32.5802,151.0719
10,6,Reece,-41.7238,145.1359
10,15,Remount,-41.395,147.1554
10,6,Repulse,-42.5077,146.647
10,8,Revesby Workers Club,-33.9534,151.0137
10,15,Rochedale,-27.5591,153.1236
10,15,Rockingham,-32.2863,115.8154
10,1,Rocky Point Sugar Sugar Mill,-27.7334,153.3276
10,15,Roghan Road,-27.3388,153.0344
10,13,Rollingstone QLD,-19.03,146.394
10,4,Roma,-26.5772,148.8402
10,4,Ron Goodin,-23.7091,133.8912
10,13,Ross River,-19.424,146.715
10,6,Rowallan,-41.7295,146.2176
10,8,Roy Hill,-22.4812,119.9472
10,13,Royalla Solar Farm,-35.4897,149.1435
10,6,Rubicon,-37.3272,145.8605
10,13,Rugby Run Solar Farm,-22.1405,147.9188
10,17,Sapphire Wind Farm,-29.6997,151.4119
10,8,Savannah Nickel Mine,-17.3631,128.0331
10,15,Shenton Park WMRC Project,-31.9577,115.7924
10,15,Shepparton Biogas Generation Plant,-36.3218,145.379
10,4,Smithfield Energy,-33.85,150.9495
10,17,Snowtown North,-33.714,138.1402
10,17,Snowtown South,-33.8302,138.1184
10,4,Snuggery,-37.6646,140.4156
10,4,Solomon Iron Ore Mine,-22.1581,117.9849
10,4,Somerton,-37.6318,144.9531
10,15,South Cardup (Shale Road Landfill),-32.2664,116.0193
10,1,South Johnstone,-17.6057,145.991
10,15,Springvale,-37.9733,145.1396
10,8,St George Leagues Club,-33.9748,151.1294
10,2,Stanwell,-23.5097,150.3195
10,1,Stapylton Green Energy,-27.7334,153.2463
10,17,Starfish Hill Wind Farm,-35.5678,138.1432
10,17,Studland Bay (Woolnorth) Wind Farm,-40.7788,144.7362
10,13,Summerhill,-32.891,151.65
10,13,Sun Metals Solar Farm,-19.3355,146.8885
10,1,Suncoast Gold Macadamia,-26.2261,152.6981
10,13,Sunraysia,-34.804,143.491
10,4,Sunrise Dam,-29.0927,122.4393
10,13,Susan River,-25.32,152.405
10,13,Swan Hill,-35.342,143.518
10,4,Swanbank E,-27.6554,152.8179
10,4,Symex Port Melbourne,-37.8298,144.9444
10,1,Tableland,-17.1193,145.345
10,4,Tahmoor,-34.2482,150.5808
10,13,Tailem Bend Solar Farm,-35.2708,139.4924
10,4,Tallawarra,-34.5228,150.8081
10,15,Tamala Park,-31.7078,115.7266
10,4,Tamar Valley,-41.1401,146.9036
10,17,Taralga Wind Farm,-34.4314,149.8652
10,2,Tarong,-26.7824,151.9153
10,8,Tarong (Oil),-26.7858,151.9172
10,2,Tarong North,-26.7758,151.9146
10,6,Tarraleah,-42.3012,146.4572
10,15,Tatura Biogas Generation Plant,-36.4793,145.235
10,15,Tea Tree Gully,-34.8303,138.7129
10,4,Telfer Gold Mine,-21.7129,122.2091
10,4,Tennant Creek,-19.6549,134.1753
10,4,Teralba,-32.9455,151.6119
10,6,Terminal Storage,-34.8393,138.7112
10,6,The Drop,-35.6043,145.7837
10,15,Ti Tree Bioenergy,-27.6802,152.6593
10,8,Timber Creek,-15.6562,130.479
10,6,Tods Corner,-41.9707,146.7938
10,4,Tomago Aluminium Smelter,-32.8217,151.7178
10,17,Toora Wind Farm,-38.6451,146.3441
10,4,Torrens Island A,-34.8068,138.5213
10,4,Torrens Island B,-34.8052,138.5226
10,4,Tower Mine,-34.2207,150.7179
10,4,Townsville,-19.2011,146.6187
10,15,Traralgon Network Support Station,-38.1793,146.5654
10,6,Trevallyn,-41.4226,147.1119
10,6,Tribute,-41.8129,145.6538
10,1,Tully Sugar Mill,-17.9373,145.9267
10,6,Tumut 1 (Upper Tumut),-35.9517,148.3637
10,6,Tumut 2 (Upper Tumut),-35.8814,148.3672
10,6,Tumut 3,-35.6112,148.2917
10,6,Tungatinah,-42.2967,146.4565
10,13,University of Queensland (St Lucia Campus) Solar Array,-27.495,153.0101
10,6,Upper Lake Margaret,-42.0046,145.5437
10,4,Uranquinty,-35.1794,147.2157
10,13,Uterne Solar,-23.7685,133.8682
10,13,Valdora,-26.56,153.025
10,2,Vales Point B,-33.1607,151.5431
10,4,Valley (Peaking Facility),-38.2536,146.5892
10,1,Victoria Sugar Mill,-18.6508,146.2016
10,1,Visy Paper Gibson Island,-27.4405,153.1158
10,1,Visy Pulp and Paper Tumut,-35.2959,148.1371
10,4,Wadeye,-14.2602,129.5368
10,4,Wagerup,-32.916,115.9186
10,4,Wagerup Bauxite Mine and Alumina Refinery,-32.9145,115.917
10,17,Walkaway Wind Farm,-28.9229,114.9282
10,2,Wallerawang C,-33.4028,150.0833
10,8,Warmun,-17.0259,128.2113
10,6,Warragamba,-33.8832,150.5965
10,4,Warrego,-19.4434,133.8236
10,17,Waterloo Wind Farm,-34.001,138.9109
10,17,Wattle Point Wind Farm,-35.1104,137.7058
10,17,Waubra Wind Farm,-37.3575,143.6037
10,6,Wayatinah,-42.4272,146.5347
10,4,Weddell,-12.5771,130.9502
10,13,Wemen Solar Farm,-34.8027,142.5457
10,4,West Angelas Mine,-23.1546,118.7245
10,8,West Illawarra Leagues Club,-34.4515,150.8429
10,8,West Kalgoorlie,-30.7806,121.4234
10,6,West Kiewa (Mount Beauty Hydro Scheme),-36.7601,147.186
10,15,West Nowra (Shoalhaven),-34.882,150.5515
10,8,Western Suburbs Leagues Club (Campbelltown),-34.0513,150.8329
10,13,White Rock,-29.765,151.553
10,13,Whitsunday Solar Farm,-20.4949,147.7481
10,15,Whitwood Road,-27.659,152.8237
10,13,Whyalla SSE,-33.007,137.558
10,4,Wilga Park,-30.3634,149.6772
10,13,Williamsdale,-35.571,149.128
10,6,Wilmot,-41.4833,146.1251
10,13,Wilpena Solar Farm,-31.5234,138.6198
10,8,Wiluna,-26.5922,120.2185
10,4,Wiluna Gold Mine,-26.6316,120.2519
10,4,Windimurra Vanadium Mine,-28.2933,118.5371
10,17,Windy Hill Wind Farm,-17.5922,145.5306
10,15,Wingfield I,-34.8348,138.5572
10,15,Wingfield II,-34.8321,138.5489
10,6,Wivenhoe,-27.3952,152.6092
10,6,Wivenhoe Hydroelectric,-27.3722,152.632
10,4,Wodgina,-21.1739,118.6747
10,15,Wollert,-37.583,145.0487
10,17,Wonthaggi Wind Farm,-38.6037,145.5462
10,15,Woodlawn Bioreactor,-35.059,149.5769
10,17,Woodlawn Wind Farm,-35.0861,149.5716
10,15,Woodman Point,-32.1424,115.7713
10,2,Worsley,-33.2355,116.0688
10,4,Worsley Cogeneration,-33.2365,116.0637
10,6,Wyangala A,-33.981,148.9473
10,15,Wyndham,-37.9375,144.5902
10,4,Xstata X41,-20.7437,139.4803
10,2,Yallourn,-38.177,146.3428
10,17,Yaloak South Wind Farm,-37.7281,144.2408
10,17,Yambuk Wind Farm,-38.3079,142.0151
10,6,Yarrawonga,-36.0094,145.9995
10,4,Yarwun,-23.8306,151.1519
10,13,Yatpool,-34.407,142.179
10,4,Yulara,-25.2323,130.9912
10,4,Yurralyi Maya (Karratha Seven Mile),-20.762,116.742
11,6,Abwinden-Asten,48.248,14.4305
11,6,Altenmarkt,46.7667,15.55
11,6,Arnstein,47.0167,15.1667
11,6,Aschach,48.3853,14.023
11,6,Bischofshofen,47.407,13.2205
11,6,Braunau-Simbach,48.244,13.006
11,6,Dionysen,47.4167,15.2833
11,4,Donaustadt,48.2,16.4633
11,6,Ering-Frauenstein,48.2194,13.16
11,6,Erzbach,47.6,14.7333
11,6,Feistritz-Ludmannsdorf,46.5347,14.1712
11,6,Feldkirchen,46.8638,13.3355
11,6,Ferlach Maria Rain,46.5462,14.2985
11,6,Fisching,47.1667,14.7333
11,6,Freudenau Danube,48.1764,16.4811
11,6,Friesach,47.1667,15.3333
11,6,Funsingau,47.2354,12.0583
11,6,Gabersdorf,46.7772,15.5842
11,6,Gaming,48.1766,16.4813
11,6,Gerlos,47.2342,11.8997
11,6,Gratkorn,47.1333,15.35
11,6,Greifenstein,48.3553,16.2424
11,6,Hieflau,47.6,14.7333
11,6,Hieflau-Erzbach,47.6,14.7333
11,6,Jochenstein,48.5184,13.7076
11,6,KW Amlach,46.8142,12.7618
11,6,KW Imst,47.2122,10.7215
11,6,KW Jenbach,47.3932,11.7886
11,6,KW Kaunertal,47.0678,10.6652
11,6,KW Kühtai,47.2078,11.0057
11,6,KW Silz,47.2696,10.9678
11,6,Kaprun Limberg II,47.1985,12.7223
11,6,Kaprun Oberstufe,47.1968,12.7192
11,6,Kaprun main stage,47.2591,12.7389
11,6,Kellerberg,46.67,13.6886
11,6,Klammsee,47.2591,12.7389
11,6,Klaus,47.8314,14.1572
11,6,Kopswerk II,46.975,10.043
11,6,Kreuzbergmaut,47.4412,13.2108
11,6,Kreuzeck days storage,46.8727,13.3117
11,6,Krippau,47.6833,14.7
11,6,Landl,47.65,14.7167
11,6,Laufnitzdorf,47.3,15.3167
11,6,Lebring,46.8522,15.5383
11,6,Leoben,47.3833,15.1
11,6,Losenstein,47.9243,14.4367
11,6,Low Tuxbach - Small power plant Stillupp,47.1485,11.8225
11,6,Lünerseewerk,47.074,9.874
11,6,Malta Secondary school,47.0659,13.3539
11,6,Malta main stage,47.0659,13.3539
11,6,Mandling,47.4,13.5667
11,6,Mayrhofen,47.1581,11.8501
11,6,Melk,48.2232,15.3042
11,6,Mellach run power plant,46.8833,15.5167
11,6,Neuötting,40.1247,-8.7751
11,6,Niklai,46.8167,13.3167
11,6,Nussdorf near Vienna,47.2167,14.4833
11,6,Oberaudorf Ebbs,47.6413,12.1989
11,6,Obervermuntwerk,46.9271,10.0539
11,6,Obervogau,46.745,15.5847
11,6,Ottensheim-Wilhering,48.3166,14.1512
11,6,Passau-Ingling,48.5536,13.4371
11,6,Paternion,46.7209,13.6453
11,6,Peggau,47.2,15.35
11,6,Pernegg,47.3598,15.3424
11,6,Pichlern,47.65,13.6667
11,6,Rabenstein,47.35,13.6833
11,6,Retznei,46.7333,15.5667
11,6,Rodundwerk I,47.085,9.8813
11,6,Rodundwerk II,47.0847,9.8744
11,6,Rosegg-St. James,46.5696,14.0268
11,6,Rosenau,48.489,14.6288
11,6,Schonau,48.3946,14.7302
11,6,Schwabeck,46.658,14.8726
11,6,Schwarzach,47.3152,13.1389
11,4,Simmering,48.1815,16.4334
11,6,St. Georgen,47.5333,14.3667
11,6,St. Johann,47.3386,13.1974
11,6,St. Martin,47.4467,15.2849
11,6,St. Pantaleon,48.0076,12.8942
11,6,St. Veit,47.3214,13.1744
11,6,Staning,48.1007,14.4568
11,6,Steinfeld,46.7656,13.2717
11,6,Ternberg,47.9333,14.35
11,4,Timelkam,48.0122,13.5895
11,6,Triebenbach,47.5,14.4667
11,6,Tuxbach,47.1485,11.8225
11,6,Urreiting,47.3749,13.2101
11,6,Vermuntwerk,46.9684,10.0599
11,6,Vienna-Freudenau,48.1766,16.4814
11,6,Villach,46.6329,13.8294
11,6,Walgauwerk,47.192,9.6815
11,6,Wallnerau Salzach stage,47.316,13.141
11,6,Wallnerau underwater stage,47.3833,12.6
11,6,Wallsee-Mitterkirchen,48.1666,14.6953
11,6,Weissenegg,46.8167,15.8667
11,6,Werfen-Pfarrwerfen,47.4698,13.1945
11,6,Weyer,48.1465,14.1176
11,17,Wind Park Bruck an der Leitha,48.0338,16.7264
11,17,Wind Park Hollern II,48.09,16.844
11,17,Wind Park Petronell-Carnuntum II,48.09,16.844
11,17,Windpark Bruck-Göttlesbrunn,48.095,16.89
11,6,Ybbs-Persenbeug,48.1892,15.0682
12,4,Astara ES,38.456,48.875
12,8,Azerbaijan TPP,40.78,46.9901
12,4,Baku ES,40.3734,49.9192
12,4,Baku TEC,40.3734,49.9192
12,6,Gusar,41.3979,48.3308
12,4,Janub,39.8943,48.9173
12,4,Khachmaz ES,41.4635,48.806
12,6,Mingechevir,40.79,47.0287
12,4,Sangachal ES,40.1794,49.47
12,6,Shamkir,40.9487,46.168
12,4,Shimal,40.4995,50.2077
12,4,Sumqayit,40.6036,49.6332
12,6,Varvara,40.6837,47.0926
12,6,Yenikend,40.9193,46.2829
14,4,Al Dur Power and Water,25.9714,50.6076
14,4,Al Ezzel Power Station,26.2175,50.6595
14,4,Alba Power Station,26.0945,50.6008
14,13,Awali,26.1,50.58
14,8,Hawar Power ad Water Station,26.1981,50.5919
14,4,Hidd Power and Water station 1,26.2223,50.6621
14,4,Rifa'a Power Station,26.1199,50.5889
14,4,Sitra Power an Water Station,26.1833,50.6237
15,8,Amnura,24.6301,88.4006
15,4,Ashuganj (Aggreko),24.0426,91.0158
15,4,Baghabari GT 1,24.1361,89.5933
15,8,Barabkunda (Regent),22.5713,91.6841
15,4,Barishal GT-unit-1 2,22.6588,90.3373
15,2,Barupukuria ST 1,25.5502,88.9527
15,8,Bera Peaking,24.0895,89.6176
15,8,Bheramara GT (Unit-1 2 3),24.0487,89.0173
15,4,Bhola CCPP GT-1 2 ST,22.4786,90.7101
15,4,Bogra GBB,24.8408,89.3506
15,8,CLCPC Keranigonj,23.6473,90.3473
15,4,Chittagong Roazan,22.457,91.9784
15,8,Faridpur,23.6183,89.7733
15,4,Fenchuganj (Barakatullah),24.6863,91.9189
15,4,Feni (Doreen),23.9186,90.6926
15,4,Ghorasal ST :Unit-3,23.9797,90.637
15,13,Gopalganj,26.585,84.145
15,8,Gopalganj Peaking,23.9797,90.637
15,8,Hathazari,22.4918,91.8051
15,4,Hobiganj (Confidence-EP),24.2639,91.379
15,4,Horippur Power CCPP,23.6839,90.5314
15,8,Jamalpur RPP,24.9103,89.9607
15,4,Jangalia (Summit),23.4289,91.17
15,8,Jhulda,22.2972,91.8062
15,6,Kaptai Hydro:Unit-1 2 3 4 5,22.495,92.216
15,8,Karanigonj (Powerpac),23.6783,90.4295
15,8,Katakhali (Peaking),24.366,88.6763
15,8,Kathpotti 52 mw,23.5699,90.4804
15,4,Khulna (KPCL-2),22.8646,89.5357
15,8,Kodda Gajipur,23.9904,90.3429
15,8,Madanganj (Summit),23.59,90.5153
15,4,Meghnaghat CCPP,23.6112,90.6007
15,4,Mymensingh,24.7611,90.4193
15,8,Narshingdi (Doreen),23.9186,90.6926
15,8,Noapara (khanjahan ali),22.3602,91.7812
15,8,Northen 55 MW,23.8094,90.2433
15,8,Pagla (DPA),23.6584,90.4584
15,8,Patenga 50 MW,22.2385,91.8129
15,8,Rangpur GT,25.7233,89.2432
15,8,Santahar Peaking,24.7972,88.9839
15,4,Shahjibazar 330 MW,24.2532,91.3751
15,4,Shiddirganj ST,23.6846,90.517
15,8,Shikalbaha Peaking (GT),22.3227,91.8651
15,4,Siddhirganj (Dutch Bangla),24.3884,89.7436
15,8,Siddirgonj (Desh),23.6825,90.5252
15,4,Summit Barisal 110MW,22.659,90.3364
15,4,Summit Bibiana-2,24.6358,91.6587
15,4,Summit Power  Comilla,23.44,91.1869
15,4,Summit Power  Maona,24.2276,90.4201
15,4,Summit Power (Madhabdi+Ashulia),23.8901,90.0323
15,4,Summit Power Rupgonj,23.755,90.5496
15,4,Sylhet (Energyprima),24.9096,91.83
15,13,Teknaf,20.982,92.256
15,8,Thakurgaon (RZ),26.0383,88.4256
15,8,Titas(Dautkandi),23.5461,90.7779
15,4,Tongi GT,23.897,90.4123
15,4,Ullapara (Summit),24.3071,89.5512
17,4,Bereza SDPP Thermal Power Plant Belarus,52.4538,25.1926
17,13,Blizhnyaya Rechitsa,53.64,31.55
17,13,Blizhnyaya Rechitsa 2,53.625,31.6
17,4,Bobruisk CHP-2 Power Plant Belarus,53.1895,29.2055
17,13,Bragin EP,51.784,30.2559
17,13,Brahin,51.797,30.209
17,13,Chechevicy,52.92,30.85
17,13,Elsk,51.77,29.155
17,4,Gomel-1 CHP Power Plant Belarus,52.4141,31.0031
17,4,Gomel-2 CHP Power Plant Belarus,52.4492,30.8167
17,4,Grodno CHP-2 Power Plant Belarus,53.6675,23.9272
17,4,Lida Power Plant Belarus,53.9011,25.291
17,4,Lukoml Thermal Power Plant Belarus,54.6803,29.1341
17,4,Minsk-3 CHP CCGT Power Plant,53.8799,27.6476
17,4,Minsk-4 CHP CCGT Power Plant,53.872,27.4022
17,4,Minsk-5 CHP CCGT Power Plant,53.612,27.954
17,4,Mogilev CHP-2 Thermal Power Plant Ukraine,53.8128,30.3421
17,4,Mozyr Thermal Power Plant Belarus,51.9049,29.3136
17,4,Novopolotsk Thermal Power Plant Belarus,55.5265,28.549
17,4,Orsha Cogeneration CCGT Power Plant Belarus,54.4809,30.3926
17,13,Smorgon,54.41,26.48
17,4,Svetlogorsk CHP Power Plant Belarus,52.6274,29.7708
17,4,Vitebsk Thermal Power Plant Belarus,55.1689,30.1355
17,4,Zhodino CHP CCGT Power Plant,54.0941,28.3505
18,8,AALTER TJ,51.0902,3.4469
18,4,ANGLEUR TG 41,50.6177,5.5837
18,1,AWIRS 4,50.5851,5.418
18,4,Aalst Syral GT,50.936,4.0355
18,4,Aalst Syral ST,50.936,4.0355
18,4,Amercoeur 1 R TGV,50.4304,4.3955
18,17,Aspiravi Wuustwezel,51.2488,3.2166
18,8,BEERSE TJ,51.3193,4.853
18,8,BUDA TJ,50.9079,4.4155
18,6,BUTGENBACH,50.4359,6.2106
18,17,Belwind Phase 1,51.66,2.8
18,15,Beveren 2 Indaver,51.2119,4.2563
18,4,Beveren Ineos Phenolchemie,51.2119,4.2563
18,8,CIERREUX TJ,50.2444,5.9302
18,6,COO,50.3849,5.8618
18,7,DOEL 4,51.3254,4.2597
18,4,DROGENBOS DM 51,50.8023,4.299
18,4,DROGENBOS GT0,50.8023,4.299
18,4,DROGENBOS TGV,50.8023,4.299
18,8,Deux-Acren TJ,50.7303,3.8531
18,15,Electrawinds biomassa Oostende,51.2234,2.9119
18,17,Froidchapelle Wind,50.2233,4.32
18,4,HAM-GENT WKK,51.05,3.7167
18,6,HEID-DE-GOREUX 1,50.426,5.7328
18,4,HERDERSBRUG STEG,51.2629,3.2112
18,17,HERDERSBRUG WIND,51.2622,3.2132
18,6,HU AMPSIN-NEUVILLE,50.5335,5.2962
18,6,HU ANDENNE,50.4928,5.07
18,6,HU GRAND-MALADES,50.4665,4.8992
18,6,HU IVOZ-RAMET,50.5922,5.4613
18,6,HU LIXHE,50.7517,5.6863
18,6,HU MONSIN,50.6517,5.6308
18,4,INESCO WKK,51.2198,4.3266
18,15,IVBO,51.2089,3.2242
18,15,Incinerateur THUMAIDE (IPALLE),50.5415,3.6301
18,15,Intradel Herstal,50.6642,5.6235
18,13,Kristal,51.203,5.265
18,15,LANGERBRUGGE STORA ST 2,51.05,3.7167
18,2,LANGERLO 1,50.9405,5.4906
18,4,LANGERLO 4 REPOWERING,50.934,5.4784
18,6,La Vierre,49.733,5.377
18,13,Loghidden City,51.273,4.288
18,4,Marcinelle Energie (Carsid),50.4138,4.4067
18,8,Noordschote TJ,50.9548,2.8103
18,17,Northwind,51.6186,2.8998
18,6,PLATE TAILLE T,50.1884,4.3861
18,4,RINGVAART STEG,51.1049,3.7257
18,1,RODENHUIZE 4,51.1341,3.777
18,17,RODENHUIZE WIND,51.1357,3.7878
18,4,SAINT-GHISLAIN STEG,50.4719,3.8248
18,17,SCHELLE WIND,51.1265,4.3226
18,15,Schaerbeek Siomab ST1,50.8504,4.3488
18,4,T-power Beringen,51.0586,5.1056
18,7,TIHANGE 1N,50.5342,5.2751
18,7,TIHANGE 3,50.5342,5.2751
18,17,Thorntonbank - C-Power - Area NE,51.556,2.9689
18,17,Thorntonbank - C-Power - Area SW,51.54,2.921
18,17,WM Park Powerport Zeebrugge,51.329,3.1819
18,13,Wilmarsdonk,51.2709,4.3812
18,15,Wilrijk Isvag,51.1673,4.3951
18,17,Windvision Estinnes WIND,50.4116,4.0804
18,17,ZEEBRUGGE WIND,51.3596,3.2219
18,8,Zedelgem TJ,51.1424,3.1368
18,4,Zeebrugge 2 Fluxys,51.329,3.1819
18,8,Zeebrugge TJ,51.329,3.1819
18,4,Zelzate 2 Knippegroen,51.1587,3.8068
18,8,Zelzate TJ,51.1896,3.8078
18,4,Zwijndrecht Lanxess GT,51.2382,4.3408
18,4,Zwijndrecht Lanxess ST,51.2382,4.3408
20,4,Akpakpa,6.3506,2.4295
20,8,Cotonou,6.4263,2.3066
22,6,Basochhu Hydroelectric Power Plant Bhutan,27.4254,89.9043
22,6,Chhukha Hydroelectric Power Plant Bhutan,27.1104,89.5313
22,6,Kurichhu Hydro-electric Power Station Bhutan,27.2162,91.2035
22,6,Rangjung Small Hydroelectric Power Plant Bhutan,27.3567,91.6497
22,6,Tala Hydroelectric Power Plant Bhutan,27.036,89.5953
23,4,Aranjuez Power Plant Bolivia,-19.0394,-65.2697
23,6,Botijlaca Hydroelectric Power Plant Bolivia,-16.1925,-68.1405
23,4,Bulo Bulo OCGT Power Plant Bolivia,-17.2424,-64.5409
23,6,Cahua Hydroelectric Power Plant Bolivia,-16.0456,-67.9939
23,4,Carrasco OCGT Power Plant Bolivia,-17.2125,-64.5275
23,6,Chojlla Hydroelectric Power Plant Bolivia,-16.4124,-67.7725
23,6,Chururaqui Hydroelectric Power Plant Bolivia,-16.105,-68.067
23,13,Cobija,-11.025,-68.815
23,6,Corani Hydroelectric Power Plant Bolivia,-17.2122,-65.8758
